"	date",id_station,id_parameter,value,unit
19/03/2019,XAL,PM2.5,25,2
19/03/2019,CCA,PM2.5,16,2
19/03/2019,MGH,PM10,33,2
19/03/2019,MGH,PM2.5,18,2
19/03/2019,AJM,PM10,34,2
19/03/2019,AJM,PM2.5,15,2
19/03/2019,INN,PM10,23,2
19/03/2019,INN,PM2.5,11,2
19/03/2019,FAR,PM2.5,19,2
19/03/2019,SAC,PM2.5,18,2
20/03/2019,ACO,PM10,48,2
20/03/2019,ATI,PM10,54,2
20/03/2019,CHO,PM10,64,2
20/03/2019,CUA,PM10,26,2
20/03/2019,CUT,PM10,49,2
20/03/2019,HGM,PM10,43,2
20/03/2019,HGM,PM2.5,23,2
20/03/2019,IZT,PM10,64,2
20/03/2019,MER,PM10,53,2
20/03/2019,MER,PM2.5,24,2
20/03/2019,NEZ,PM2.5,24,2
20/03/2019,PED,PM10,38,2
20/03/2019,PED,PM2.5,18,2
20/03/2019,SFE,PM10,32,2
20/03/2019,SFE,PM2.5,12,2
20/03/2019,TAH,PM10,52,2
20/03/2019,TLA,PM10,53,2
20/03/2019,TLA,PM2.5,24,2
20/03/2019,TLI,PM10,54,2
20/03/2019,UIZ,PM10,46,2
20/03/2019,UIZ,PM2.5,22,2
20/03/2019,XAL,PM10,86,2
20/03/2019,XAL,PM2.5,31,2
20/03/2019,CCA,PM2.5,17,2
20/03/2019,MGH,PM10,39,2
20/03/2019,MGH,PM2.5,20,2
20/03/2019,AJM,PM10,36,2
20/03/2019,AJM,PM2.5,15,2
20/03/2019,INN,PM10,19,2
20/03/2019,INN,PM2.5,8,2
20/03/2019,GAM,PM10,52,2
20/03/2019,GAM,PM2.5,25,2
20/03/2019,FAR,PM2.5,21,2
20/03/2019,SAC,PM2.5,23,2
21/03/2019,ACO,PM10,40,2
21/03/2019,ATI,PM10,47,2
21/03/2019,CAM,PM10,57,2
21/03/2019,CAM,PM2.5,29,2
21/03/2019,MON,PM2.5,19,2
21/03/2019,CHO,PM10,56,2
21/03/2019,CUA,PM10,37,2
21/03/2019,CUT,PM10,38,2
21/03/2019,HGM,PM10,42,2
21/03/2019,HGM,PM2.5,27,2
21/03/2019,IZT,PM10,47,2
21/03/2019,MER,PM10,52,2
21/03/2019,MER,PM2.5,28,2
21/03/2019,NEZ,PM2.5,24,2
21/03/2019,PED,PM10,39,2
21/03/2019,PED,PM2.5,23,2
21/03/2019,SAG,PM10,47,2
21/03/2019,SAG,PM2.5,24,2
21/03/2019,SFE,PM10,44,2
21/03/2019,SFE,PM2.5,24,2
21/03/2019,TAH,PM10,50,2
21/03/2019,TLA,PM10,50,2
21/03/2019,TLA,PM2.5,26,2
21/03/2019,TLI,PM10,45,2
21/03/2019,UIZ,PM10,43,2
21/03/2019,UIZ,PM2.5,24,2
21/03/2019,XAL,PM10,64,2
21/03/2019,XAL,PM2.5,27,2
21/03/2019,CCA,PM2.5,21,2
21/03/2019,MGH,PM10,38,2
21/03/2019,MGH,PM2.5,24,2
21/03/2019,AJM,PM10,39,2
21/03/2019,AJM,PM2.5,21,2
21/03/2019,INN,PM10,29,2
21/03/2019,INN,PM2.5,15,2
21/03/2019,GAM,PM10,49,2
21/03/2019,GAM,PM2.5,27,2
21/03/2019,FAR,PM2.5,21,2
21/03/2019,SAC,PM2.5,24,2
22/03/2019,ACO,PM10,43,2
22/03/2019,ATI,PM10,44,2
22/03/2019,CAM,PM10,45,2
22/03/2019,CAM,PM2.5,21,2
22/03/2019,MON,PM2.5,20,2
22/03/2019,CHO,PM10,57,2
22/03/2019,CUA,PM10,31,2
22/03/2019,CUT,PM10,44,2
22/03/2019,HGM,PM10,35,2
22/03/2019,HGM,PM2.5,19,2
22/03/2019,IZT,PM10,43,2
22/03/2019,MER,PM10,45,2
22/03/2019,MER,PM2.5,18,2
22/03/2019,NEZ,PM2.5,17,2
22/03/2019,PED,PM10,28,2
22/03/2019,PED,PM2.5,14,2
22/03/2019,SAG,PM10,45,2
22/03/2019,SAG,PM2.5,19,2
22/03/2019,SFE,PM10,32,2
22/03/2019,SFE,PM2.5,13,2
22/03/2019,TAH,PM10,43,2
22/03/2019,TLA,PM10,51,2
22/03/2019,TLA,PM2.5,23,2
22/03/2019,TLI,PM10,48,2
22/03/2019,UIZ,PM10,42,2
22/03/2019,UIZ,PM2.5,19,2
22/03/2019,XAL,PM10,73,2
22/03/2019,XAL,PM2.5,28,2
22/03/2019,CCA,PM2.5,16,2
22/03/2019,MGH,PM10,29,2
22/03/2019,MGH,PM2.5,15,2
22/03/2019,AJM,PM10,29,2
22/03/2019,AJM,PM2.5,14,2
22/03/2019,INN,PM10,18,2
22/03/2019,INN,PM2.5,10,2
22/03/2019,GAM,PM10,44,2
22/03/2019,GAM,PM2.5,23,2
22/03/2019,FAR,PM2.5,16,2
22/03/2019,SAC,PM2.5,17,2
23/03/2019,ACO,PM10,42,2
23/03/2019,ATI,PM10,38,2
23/03/2019,CAM,PM10,46,2
23/03/2019,CAM,PM2.5,19,2
23/03/2019,MON,PM2.5,23,2
23/03/2019,CHO,PM10,42,2
23/03/2019,CUA,PM10,25,2
23/03/2019,CUT,PM10,41,2
23/03/2019,IZT,PM10,40,2
23/03/2019,MER,PM10,40,2
23/03/2019,MER,PM2.5,17,2
23/03/2019,NEZ,PM2.5,23,2
23/03/2019,SAG,PM10,50,2
23/03/2019,SAG,PM2.5,23,2
23/03/2019,SFE,PM10,27,2
23/03/2019,SFE,PM2.5,11,2
23/03/2019,TAH,PM10,47,2
23/03/2019,TLA,PM10,51,2
23/03/2019,TLA,PM2.5,23,2
23/03/2019,TLI,PM10,44,2
23/03/2019,UIZ,PM10,39,2
23/03/2019,UIZ,PM2.5,18,2
23/03/2019,XAL,PM10,67,2
23/03/2019,XAL,PM2.5,24,2
23/03/2019,CCA,PM2.5,15,2
23/03/2019,MGH,PM10,31,2
23/03/2019,MGH,PM2.5,15,2
23/03/2019,AJM,PM10,30,2
23/03/2019,AJM,PM2.5,14,2
23/03/2019,INN,PM10,18,2
23/03/2019,INN,PM2.5,9,2
23/03/2019,GAM,PM10,44,2
23/03/2019,GAM,PM2.5,23,2
23/03/2019,FAR,PM2.5,18,2
23/03/2019,SAC,PM2.5,22,2
24/03/2019,ACO,PM10,41,2
24/03/2019,ATI,PM10,37,2
24/03/2019,CAM,PM10,45,2
24/03/2019,CAM,PM2.5,23,2
24/03/2019,MON,PM2.5,19,2
24/03/2019,CHO,PM10,50,2
24/03/2019,CUA,PM10,31,2
24/03/2019,CUT,PM10,39,2
24/03/2019,HGM,PM10,34,2
24/03/2019,HGM,PM2.5,20,2
24/03/2019,IZT,PM10,40,2
24/03/2019,MER,PM10,45,2
24/03/2019,MER,PM2.5,21,2
24/03/2019,NEZ,PM2.5,19,2
24/03/2019,PED,PM10,30,2
24/03/2019,PED,PM2.5,18,2
24/03/2019,SAG,PM10,47,2
24/03/2019,SAG,PM2.5,22,2
24/03/2019,SFE,PM10,36,2
24/03/2019,SFE,PM2.5,18,2
24/03/2019,TAH,PM10,50,2
24/03/2019,TLA,PM10,42,2
24/03/2019,TLA,PM2.5,20,2
24/03/2019,TLI,PM10,35,2
24/03/2019,UIZ,PM10,38,2
24/03/2019,UIZ,PM2.5,18,2
24/03/2019,XAL,PM10,53,2
24/03/2019,XAL,PM2.5,19,2
24/03/2019,CCA,PM2.5,19,2
24/03/2019,MGH,PM10,32,2
24/03/2019,MGH,PM2.5,18,2
24/03/2019,AJM,PM10,32,2
24/03/2019,AJM,PM2.5,16,2
24/03/2019,INN,PM10,34,2
24/03/2019,INN,PM2.5,16,2
24/03/2019,GAM,PM10,44,2
24/03/2019,GAM,PM2.5,21,2
24/03/2019,FAR,PM2.5,16,2
24/03/2019,SAC,PM2.5,22,2
25/03/2019,ACO,PM10,44,2
25/03/2019,ATI,PM10,42,2
25/03/2019,CAM,PM10,44,2
25/03/2019,CAM,PM2.5,16,2
25/03/2019,MON,PM2.5,18,2
25/03/2019,CHO,PM10,65,2
25/03/2019,CUA,PM10,31,2
25/03/2019,CUT,PM10,43,2
25/03/2019,HGM,PM10,27,2
25/03/2019,HGM,PM2.5,16,2
25/03/2019,IZT,PM10,40,2
25/03/2019,MER,PM10,44,2
25/03/2019,MER,PM2.5,16,2
25/03/2019,NEZ,PM2.5,16,2
25/03/2019,PED,PM10,30,2
25/03/2019,PED,PM2.5,12,2
25/03/2019,SAG,PM10,55,2
25/03/2019,SAG,PM2.5,18,2
25/03/2019,SFE,PM10,31,2
25/03/2019,SFE,PM2.5,11,2
25/03/2019,TAH,PM10,57,2
25/03/2019,TLA,PM10,48,2
25/03/2019,TLA,PM2.5,16,2
25/03/2019,TLI,PM10,44,2
25/03/2019,UIZ,PM10,45,2
25/03/2019,UIZ,PM2.5,18,2
25/03/2019,XAL,PM10,77,2
25/03/2019,XAL,PM2.5,18,2
25/03/2019,CCA,PM2.5,13,2
25/03/2019,MGH,PM10,28,2
25/03/2019,MGH,PM2.5,12,2
25/03/2019,AJM,PM10,30,2
25/03/2019,AJM,PM2.5,10,2
25/03/2019,INN,PM10,29,2
25/03/2019,INN,PM2.5,9,2
25/03/2019,GAM,PM10,48,2
25/03/2019,GAM,PM2.5,16,2
25/03/2019,FAR,PM2.5,14,2
25/03/2019,SAC,PM2.5,18,2
26/03/2019,ACO,PM10,43,2
26/03/2019,ATI,PM10,57,2
26/03/2019,CAM,PM10,39,2
26/03/2019,CAM,PM2.5,11,2
26/03/2019,MON,PM2.5,20,2
26/03/2019,CUA,PM10,40,2
26/03/2019,CUT,PM10,54,2
26/03/2019,HGM,PM10,28,2
26/03/2019,HGM,PM2.5,15,2
26/03/2019,IZT,PM10,40,2
26/03/2019,MER,PM10,45,2
26/03/2019,MER,PM2.5,13,2
26/03/2019,NEZ,PM2.5,15,2
26/03/2019,PED,PM10,26,2
26/03/2019,PED,PM2.5,8,2
26/03/2019,SAG,PM10,50,2
26/03/2019,SAG,PM2.5,14,2
26/03/2019,SFE,PM10,34,2
26/03/2019,SFE,PM2.5,10,2
26/03/2019,TAH,PM10,55,2
26/03/2019,TLA,PM10,51,2
26/03/2019,TLA,PM2.5,13,2
26/03/2019,TLI,PM10,55,2
26/03/2019,UIZ,PM10,39,2
26/03/2019,UIZ,PM2.5,12,2
26/03/2019,XAL,PM10,68,2
26/03/2019,XAL,PM2.5,18,2
26/03/2019,CCA,PM2.5,9,2
26/03/2019,MGH,PM10,27,2
26/03/2019,MGH,PM2.5,8,2
26/03/2019,AJM,PM10,28,2
26/03/2019,AJM,PM2.5,7,2
26/03/2019,INN,PM10,32,2
26/03/2019,INN,PM2.5,9,2
26/03/2019,GAM,PM10,43,2
26/03/2019,GAM,PM2.5,14,2
26/03/2019,FAR,PM2.5,15,2
26/03/2019,SAC,PM2.5,16,2
27/03/2019,ACO,PM10,39,2
27/03/2019,ATI,PM10,45,2
27/03/2019,CAM,PM10,46,2
27/03/2019,CAM,PM2.5,19,2
27/03/2019,MON,PM2.5,20,2
27/03/2019,CUA,PM10,33,2
27/03/2019,CUT,PM10,50,2
27/03/2019,HGM,PM10,35,2
27/03/2019,HGM,PM2.5,18,2
27/03/2019,IZT,PM10,41,2
27/03/2019,MER,PM10,47,2
27/03/2019,MER,PM2.5,19,2
27/03/2019,NEZ,PM2.5,21,2
27/03/2019,PED,PM10,30,2
27/03/2019,PED,PM2.5,14,2
27/03/2019,SAG,PM10,48,2
27/03/2019,SAG,PM2.5,18,2
27/03/2019,SFE,PM10,35,2
27/03/2019,SFE,PM2.5,13,2
27/03/2019,TLA,PM10,48,2
27/03/2019,TLA,PM2.5,17,2
27/03/2019,TLI,PM10,50,2
27/03/2019,UIZ,PM10,39,2
27/03/2019,UIZ,PM2.5,16,2
27/03/2019,XAL,PM10,65,2
27/03/2019,XAL,PM2.5,21,2
27/03/2019,CCA,PM2.5,15,2
27/03/2019,MGH,PM10,31,2
27/03/2019,MGH,PM2.5,15,2
27/03/2019,AJM,PM10,31,2
27/03/2019,AJM,PM2.5,12,2
27/03/2019,INN,PM10,36,2
27/03/2019,INN,PM2.5,11,2
27/03/2019,GAM,PM10,43,2
27/03/2019,GAM,PM2.5,19,2
27/03/2019,FAR,PM2.5,14,2
27/03/2019,SAC,PM2.5,19,2
28/03/2019,ACO,PM10,38,2
28/03/2019,ATI,PM10,44,2
28/03/2019,CAM,PM10,51,2
28/03/2019,CAM,PM2.5,25,2
28/03/2019,MON,PM2.5,22,2
28/03/2019,CUA,PM10,35,2
28/03/2019,CUT,PM10,50,2
28/03/2019,HGM,PM10,38,2
28/03/2019,HGM,PM2.5,21,2
28/03/2019,IZT,PM10,43,2
28/03/2019,MER,PM10,46,2
28/03/2019,MER,PM2.5,20,2
28/03/2019,NEZ,PM2.5,20,2
28/03/2019,SAG,PM10,54,2
28/03/2019,SAG,PM2.5,21,2
28/03/2019,TLA,PM10,50,2
28/03/2019,TLA,PM2.5,19,2
28/03/2019,TLI,PM10,51,2
28/03/2019,UIZ,PM10,39,2
28/03/2019,UIZ,PM2.5,16,2
28/03/2019,XAL,PM10,68,2
28/03/2019,XAL,PM2.5,24,2
28/03/2019,CCA,PM2.5,19,2
28/03/2019,MGH,PM10,37,2
28/03/2019,MGH,PM2.5,19,2
28/03/2019,AJM,PM10,39,2
28/03/2019,AJM,PM2.5,17,2
28/03/2019,INN,PM10,29,2
28/03/2019,INN,PM2.5,14,2
28/03/2019,GAM,PM10,47,2
28/03/2019,GAM,PM2.5,21,2
28/03/2019,FAR,PM2.5,17,2
28/03/2019,SAC,PM2.5,26,2
29/03/2019,ACO,PM10,66,2
29/03/2019,ATI,PM10,49,2
29/03/2019,CAM,PM10,74,2
29/03/2019,CAM,PM2.5,35,2
29/03/2019,MON,PM2.5,43,2
29/03/2019,CUA,PM10,42,2
29/03/2019,CUT,PM10,59,2
29/03/2019,FAC,PM10,62,2
29/03/2019,HGM,PM10,52,2
29/03/2019,HGM,PM2.5,29,2
29/03/2019,IZT,PM10,63,2
29/03/2019,MER,PM10,70,2
29/03/2019,MER,PM2.5,31,2
29/03/2019,NEZ,PM2.5,37,2
29/03/2019,PED,PM10,44,2
29/03/2019,PED,PM2.5,23,2
29/03/2019,SAG,PM10,71,2
29/03/2019,SAG,PM2.5,28,2
29/03/2019,SFE,PM10,41,2
29/03/2019,SFE,PM2.5,21,2
29/03/2019,TLI,PM10,70,2
29/03/2019,UIZ,PM10,68,2
29/03/2019,UIZ,PM2.5,33,2
29/03/2019,VIF,PM10,70,2
29/03/2019,XAL,PM10,104,2
29/03/2019,XAL,PM2.5,38,2
29/03/2019,CCA,PM2.5,28,2
29/03/2019,MGH,PM10,48,2
29/03/2019,MGH,PM2.5,26,2
29/03/2019,AJM,PM10,44,2
29/03/2019,AJM,PM2.5,21,2
29/03/2019,INN,PM10,41,2
29/03/2019,INN,PM2.5,21,2
29/03/2019,GAM,PM10,69,2
29/03/2019,GAM,PM2.5,33,2
29/03/2019,FAR,PM2.5,29,2
29/03/2019,SAC,PM2.5,38,2
30/03/2019,ACO,PM10,82,2
30/03/2019,ATI,PM10,59,2
30/03/2019,CAM,PM10,77,2
30/03/2019,CAM,PM2.5,38,2
30/03/2019,MON,PM2.5,41,2
30/03/2019,CUA,PM10,51,2
30/03/2019,CUT,PM10,66,2
30/03/2019,FAC,PM10,63,2
30/03/2019,HGM,PM10,58,2
30/03/2019,HGM,PM2.5,36,2
30/03/2019,IZT,PM10,70,2
30/03/2019,MER,PM10,72,2
30/03/2019,MER,PM2.5,33,2
30/03/2019,NEZ,PM2.5,43,2
30/03/2019,PED,PM10,61,2
30/03/2019,PED,PM2.5,33,2
30/03/2019,SAG,PM10,86,2
30/03/2019,SAG,PM2.5,38,2
30/03/2019,SFE,PM10,58,2
30/03/2019,SFE,PM2.5,30,2
30/03/2019,TLA,PM10,84,2
30/03/2019,TLA,PM2.5,36,2
30/03/2019,TLI,PM10,74,2
30/03/2019,UIZ,PM10,73,2
30/03/2019,UIZ,PM2.5,38,2
30/03/2019,VIF,PM10,74,2
30/03/2019,XAL,PM10,106,2
30/03/2019,XAL,PM2.5,42,2
30/03/2019,CCA,PM2.5,36,2
30/03/2019,MGH,PM10,55,2
30/03/2019,MGH,PM2.5,31,2
30/03/2019,AJM,PM10,59,2
30/03/2019,AJM,PM2.5,28,2
30/03/2019,INN,PM10,45,2
30/03/2019,INN,PM2.5,24,2
30/03/2019,GAM,PM10,78,2
30/03/2019,GAM,PM2.5,40,2
30/03/2019,FAR,PM2.5,35,2
30/03/2019,SAC,PM2.5,38,2
31/03/2019,ACO,PM10,69,2
31/03/2019,ATI,PM10,55,2
31/03/2019,CAM,PM10,64,2
31/03/2019,CAM,PM2.5,34,2
31/03/2019,MON,PM2.5,36,2
31/03/2019,CUA,PM10,47,2
31/03/2019,CUT,PM10,65,2
31/03/2019,FAC,PM10,52,2
31/03/2019,HGM,PM10,53,2
31/03/2019,HGM,PM2.5,35,2
31/03/2019,IZT,PM10,60,2
31/03/2019,MER,PM10,67,2
31/03/2019,MER,PM2.5,35,2
31/03/2019,NEZ,PM2.5,40,2
31/03/2019,PED,PM10,50,2
31/03/2019,PED,PM2.5,31,2
31/03/2019,SAG,PM10,72,2
31/03/2019,SAG,PM2.5,35,2
31/03/2019,SFE,PM10,52,2
31/03/2019,SFE,PM2.5,28,2
31/03/2019,TLA,PM10,71,2
31/03/2019,TLA,PM2.5,34,2
31/03/2019,TLI,PM10,66,2
31/03/2019,UIZ,PM10,64,2
31/03/2019,UIZ,PM2.5,36,2
31/03/2019,VIF,PM10,65,2
31/03/2019,XAL,PM10,84,2
31/03/2019,XAL,PM2.5,35,2
31/03/2019,CCA,PM2.5,34,2
31/03/2019,MGH,PM10,45,2
31/03/2019,MGH,PM2.5,28,2
31/03/2019,AJM,PM10,58,2
31/03/2019,AJM,PM2.5,31,2
31/03/2019,INN,PM10,37,2
31/03/2019,INN,PM2.5,18,2
31/03/2019,GAM,PM10,67,2
31/03/2019,GAM,PM2.5,37,2
31/03/2019,FAR,PM2.5,36,2
31/03/2019,SAC,PM2.5,41,2
01/04/2019,ACO,PM10,70,2
01/04/2019,ATI,PM10,63,2
01/04/2019,MON,PM2.5,26,2
01/04/2019,CUA,PM10,41,2
01/04/2019,CUT,PM10,68,2
01/04/2019,FAC,PM10,57,2
01/04/2019,HGM,PM10,46,2
01/04/2019,HGM,PM2.5,27,2
01/04/2019,IZT,PM10,54,2
01/04/2019,MER,PM10,57,2
01/04/2019,MER,PM2.5,26,2
01/04/2019,NEZ,PM2.5,31,2
01/04/2019,PED,PM10,49,2
01/04/2019,PED,PM2.5,27,2
01/04/2019,SAG,PM10,59,2
01/04/2019,SAG,PM2.5,24,2
01/04/2019,SFE,PM10,53,2
01/04/2019,SFE,PM2.5,27,2
01/04/2019,TLI,PM10,66,2
01/04/2019,UIZ,PM10,53,2
01/04/2019,UIZ,PM2.5,27,2
01/04/2019,VIF,PM10,61,2
01/04/2019,XAL,PM10,71,2
01/04/2019,XAL,PM2.5,28,2
01/04/2019,CCA,PM2.5,29,2
01/04/2019,MGH,PM10,47,2
01/04/2019,MGH,PM2.5,26,2
01/04/2019,AJM,PM10,47,2
01/04/2019,AJM,PM2.5,22,2
01/04/2019,INN,PM10,34,2
01/04/2019,INN,PM2.5,18,2
01/04/2019,GAM,PM10,55,2
01/04/2019,GAM,PM2.5,28,2
01/04/2019,FAR,PM2.5,27,2
01/04/2019,SAC,PM2.5,40,2
02/04/2019,ACO,PM10,69,2
02/04/2019,ATI,PM10,59,2
02/04/2019,CAM,PM10,59,2
02/04/2019,CAM,PM2.5,30,2
02/04/2019,MON,PM2.5,34,2
02/04/2019,CUA,PM10,39,2
02/04/2019,CUT,PM10,65,2
02/04/2019,FAC,PM10,54,2
02/04/2019,HGM,PM10,42,2
02/04/2019,HGM,PM2.5,26,2
02/04/2019,IZT,PM10,56,2
02/04/2019,MER,PM10,64,2
02/04/2019,MER,PM2.5,30,2
02/04/2019,NEZ,PM2.5,33,2
02/04/2019,PED,PM10,41,2
02/04/2019,PED,PM2.5,23,2
02/04/2019,SAG,PM10,65,2
02/04/2019,SAG,PM2.5,25,2
02/04/2019,SFE,PM10,41,2
02/04/2019,SFE,PM2.5,20,2
02/04/2019,TLA,PM10,67,2
02/04/2019,TLA,PM2.5,29,2
02/04/2019,TLI,PM10,65,2
02/04/2019,UIZ,PM10,63,2
02/04/2019,UIZ,PM2.5,30,2
02/04/2019,VIF,PM10,71,2
02/04/2019,XAL,PM10,94,2
02/04/2019,XAL,PM2.5,35,2
02/04/2019,CCA,PM2.5,26,2
02/04/2019,MGH,PM10,40,2
02/04/2019,MGH,PM2.5,22,2
02/04/2019,AJM,PM10,44,2
02/04/2019,AJM,PM2.5,21,2
02/04/2019,INN,PM10,30,2
02/04/2019,INN,PM2.5,15,2
02/04/2019,GAM,PM10,68,2
02/04/2019,GAM,PM2.5,33,2
02/04/2019,FAR,PM2.5,29,2
02/04/2019,SAC,PM2.5,31,2
03/04/2019,ACO,PM10,76,2
03/04/2019,ATI,PM10,54,2
03/04/2019,CAM,PM10,62,2
03/04/2019,CAM,PM2.5,31,2
03/04/2019,MON,PM2.5,34,2
03/04/2019,CUA,PM10,37,2
03/04/2019,CUT,PM10,63,2
03/04/2019,FAC,PM10,56,2
03/04/2019,HGM,PM10,44,2
03/04/2019,HGM,PM2.5,29,2
03/04/2019,IZT,PM10,56,2
03/04/2019,MER,PM10,55,2
03/04/2019,MER,PM2.5,23,2
03/04/2019,NEZ,PM2.5,33,2
03/04/2019,PED,PM10,44,2
03/04/2019,PED,PM2.5,24,2
03/04/2019,SAG,PM10,70,2
03/04/2019,SAG,PM2.5,29,2
03/04/2019,SFE,PM10,40,2
03/04/2019,SFE,PM2.5,20,2
03/04/2019,TLA,PM10,63,2
03/04/2019,TLA,PM2.5,27,2
03/04/2019,TLI,PM10,60,2
03/04/2019,UIZ,PM10,56,2
03/04/2019,UIZ,PM2.5,29,2
03/04/2019,VIF,PM10,69,2
03/04/2019,XAL,PM10,87,2
03/04/2019,XAL,PM2.5,28,2
03/04/2019,CCA,PM2.5,25,2
03/04/2019,MGH,PM10,44,2
03/04/2019,MGH,PM2.5,25,2
03/04/2019,AJM,PM10,42,2
03/04/2019,AJM,PM2.5,22,2
03/04/2019,INN,PM10,32,2
03/04/2019,INN,PM2.5,18,2
03/04/2019,GAM,PM10,59,2
03/04/2019,GAM,PM2.5,30,2
03/04/2019,FAR,PM2.5,28,2
03/04/2019,SAC,PM2.5,33,2
04/04/2019,ACO,PM10,56,2
04/04/2019,ATI,PM10,54,2
04/04/2019,CAM,PM10,53,2
04/04/2019,CAM,PM2.5,29,2
04/04/2019,MON,PM2.5,39,2
04/04/2019,CUA,PM10,39,2
04/04/2019,CUT,PM10,54,2
04/04/2019,FAC,PM10,57,2
04/04/2019,HGM,PM10,47,2
04/04/2019,HGM,PM2.5,29,2
04/04/2019,IZT,PM10,54,2
04/04/2019,MER,PM10,60,2
04/04/2019,MER,PM2.5,31,2
04/04/2019,NEZ,PM2.5,37,2
04/04/2019,PED,PM10,41,2
04/04/2019,PED,PM2.5,26,2
04/04/2019,SAG,PM10,66,2
04/04/2019,SAG,PM2.5,29,2
04/04/2019,SFE,PM10,40,2
04/04/2019,SFE,PM2.5,21,2
04/04/2019,TAH,PM10,86,2
04/04/2019,TLA,PM10,70,2
04/04/2019,TLA,PM2.5,35,2
04/04/2019,TLI,PM10,61,2
04/04/2019,UIZ,PM10,78,2
04/04/2019,UIZ,PM2.5,48,2
04/04/2019,XAL,PM10,84,2
04/04/2019,XAL,PM2.5,35,2
04/04/2019,CCA,PM2.5,32,2
04/04/2019,MGH,PM10,40,2
04/04/2019,MGH,PM2.5,25,2
04/04/2019,AJM,PM10,44,2
04/04/2019,AJM,PM2.5,27,2
04/04/2019,INN,PM10,32,2
04/04/2019,INN,PM2.5,19,2
04/04/2019,GAM,PM10,59,2
04/04/2019,GAM,PM2.5,34,2
04/04/2019,FAR,PM2.5,31,2
04/04/2019,SAC,PM2.5,48,2
05/04/2019,ACO,PM10,57,2
05/04/2019,ATI,PM10,53,2
05/04/2019,CAM,PM10,60,2
05/04/2019,CAM,PM2.5,35,2
05/04/2019,MON,PM2.5,35,2
05/04/2019,CUA,PM10,45,2
05/04/2019,CUT,PM10,61,2
05/04/2019,FAC,PM10,55,2
05/04/2019,HGM,PM10,51,2
05/04/2019,HGM,PM2.5,32,2
05/04/2019,IZT,PM10,57,2
05/04/2019,MER,PM10,59,2
05/04/2019,MER,PM2.5,30,2
05/04/2019,NEZ,PM2.5,39,2
05/04/2019,PED,PM10,47,2
05/04/2019,PED,PM2.5,28,2
05/04/2019,SFE,PM10,42,2
05/04/2019,SFE,PM2.5,25,2
05/04/2019,TAH,PM10,72,2
05/04/2019,TLI,PM10,56,2
05/04/2019,UIZ,PM10,61,2
05/04/2019,UIZ,PM2.5,37,2
05/04/2019,XAL,PM10,85,2
05/04/2019,XAL,PM2.5,37,2
05/04/2019,CCA,PM2.5,30,2
05/04/2019,AJM,PM10,47,2
05/04/2019,AJM,PM2.5,27,2
05/04/2019,INN,PM10,42,2
05/04/2019,INN,PM2.5,25,2
05/04/2019,GAM,PM10,59,2
05/04/2019,GAM,PM2.5,35,2
05/04/2019,FAR,PM2.5,36,2
05/04/2019,SAC,PM2.5,39,2
06/04/2019,ACO,PM10,60,2
06/04/2019,ATI,PM10,46,2
06/04/2019,CAM,PM10,50,2
06/04/2019,CAM,PM2.5,28,2
06/04/2019,MON,PM2.5,30,2
06/04/2019,CUA,PM10,37,2
06/04/2019,CUT,PM10,48,2
06/04/2019,FAC,PM10,39,2
06/04/2019,HGM,PM10,46,2
06/04/2019,HGM,PM2.5,30,2
06/04/2019,IZT,PM10,51,2
06/04/2019,MER,PM10,55,2
06/04/2019,MER,PM2.5,30,2
06/04/2019,NEZ,PM2.5,34,2
06/04/2019,PED,PM10,43,2
06/04/2019,PED,PM2.5,26,2
06/04/2019,SFE,PM10,39,2
06/04/2019,SFE,PM2.5,19,2
06/04/2019,TAH,PM10,65,2
06/04/2019,TLA,PM10,54,2
06/04/2019,TLA,PM2.5,27,2
06/04/2019,TLI,PM10,51,2
06/04/2019,UIZ,PM10,53,2
06/04/2019,UIZ,PM2.5,33,2
06/04/2019,XAL,PM10,78,2
06/04/2019,XAL,PM2.5,35,2
06/04/2019,MGH,PM10,37,2
06/04/2019,MGH,PM2.5,23,2
06/04/2019,AJM,PM10,44,2
06/04/2019,AJM,PM2.5,25,2
06/04/2019,INN,PM10,36,2
06/04/2019,INN,PM2.5,20,2
06/04/2019,GAM,PM10,54,2
06/04/2019,GAM,PM2.5,33,2
06/04/2019,FAR,PM2.5,30,2
06/04/2019,SAC,PM2.5,33,2
07/04/2019,ACO,PM10,58,2
07/04/2019,ATI,PM10,42,2
07/04/2019,CAM,PM10,41,2
07/04/2019,CAM,PM2.5,23,2
07/04/2019,MON,PM2.5,29,2
07/04/2019,CUA,PM10,30,2
07/04/2019,CUT,PM10,55,2
07/04/2019,FAC,PM10,36,2
07/04/2019,HGM,PM10,41,2
07/04/2019,HGM,PM2.5,27,2
07/04/2019,IZT,PM10,46,2
07/04/2019,MER,PM10,49,2
07/04/2019,MER,PM2.5,26,2
07/04/2019,NEZ,PM2.5,30,2
07/04/2019,PED,PM10,35,2
07/04/2019,PED,PM2.5,21,2
07/04/2019,SFE,PM10,36,2
07/04/2019,SFE,PM2.5,19,2
07/04/2019,TAH,PM10,62,2
07/04/2019,TLA,PM10,49,2
07/04/2019,TLA,PM2.5,25,2
07/04/2019,TLI,PM10,53,2
07/04/2019,UIZ,PM10,53,2
07/04/2019,UIZ,PM2.5,32,2
07/04/2019,XAL,PM10,63,2
07/04/2019,XAL,PM2.5,26,2
