"	date",id_station,id_parameter,value,unit
10/06/2018,CUT,PM10,28,2
10/06/2018,FAC,PM10,25,2
10/06/2018,HGM,PM10,31,2
10/06/2018,HGM,PM2.5,19,2
10/06/2018,IZT,PM10,33,2
10/06/2018,MER,PM10,38,2
10/06/2018,MER,PM2.5,20,2
10/06/2018,NEZ,PM2.5,20,2
10/06/2018,SAG,PM10,36,2
10/06/2018,SAG,PM2.5,20,2
10/06/2018,SFE,PM10,26,2
10/06/2018,SFE,PM2.5,15,2
10/06/2018,TLA,PM10,38,2
10/06/2018,TLA,PM2.5,20,2
10/06/2018,UIZ,PM10,33,2
10/06/2018,UIZ,PM2.5,21,2
10/06/2018,VIF,PM10,30,2
10/06/2018,XAL,PM10,47,2
10/06/2018,XAL,PM2.5,22,2
10/06/2018,CCA,PM2.5,14,2
10/06/2018,MGH,PM10,27,2
10/06/2018,MGH,PM2.5,16,2
10/06/2018,AJM,PM10,22,2
10/06/2018,AJM,PM2.5,12,2
10/06/2018,BJU,PM10,29,2
10/06/2018,BJU,PM2.5,18,2
10/06/2018,GAM,PM2.5,21,2
11/06/2018,ACO,PM10,31,2
11/06/2018,AJU,PM2.5,11,2
11/06/2018,ATI,PM10,44,2
11/06/2018,CUT,PM10,44,2
11/06/2018,FAC,PM10,36,2
11/06/2018,HGM,PM10,36,2
11/06/2018,HGM,PM2.5,21,2
11/06/2018,IZT,PM10,39,2
11/06/2018,MER,PM10,44,2
11/06/2018,MER,PM2.5,22,2
11/06/2018,NEZ,PM2.5,17,2
11/06/2018,SAG,PM10,39,2
11/06/2018,SAG,PM2.5,19,2
11/06/2018,SFE,PM10,34,2
11/06/2018,SFE,PM2.5,20,2
11/06/2018,TLA,PM10,51,2
11/06/2018,TLA,PM2.5,28,2
11/06/2018,UIZ,PM10,34,2
11/06/2018,UIZ,PM2.5,18,2
11/06/2018,VIF,PM10,41,2
11/06/2018,XAL,PM10,62,2
11/06/2018,XAL,PM2.5,24,2
11/06/2018,CCA,PM2.5,18,2
11/06/2018,MGH,PM10,39,2
11/06/2018,MGH,PM2.5,25,2
11/06/2018,AJM,PM10,28,2
11/06/2018,AJM,PM2.5,17,2
11/06/2018,BJU,PM10,34,2
11/06/2018,BJU,PM2.5,21,2
11/06/2018,GAM,PM2.5,20,2
12/06/2018,ACO,PM10,39,2
12/06/2018,AJU,PM2.5,10,2
12/06/2018,ATI,PM10,35,2
12/06/2018,CUA,PM10,26,2
12/06/2018,CUT,PM10,33,2
12/06/2018,HGM,PM10,34,2
12/06/2018,HGM,PM2.5,26,2
12/06/2018,IZT,PM10,43,2
12/06/2018,MER,PM10,49,2
12/06/2018,MER,PM2.5,31,2
12/06/2018,NEZ,PM2.5,26,2
12/06/2018,SAG,PM10,55,2
12/06/2018,SAG,PM2.5,34,2
12/06/2018,SFE,PM10,35,2
12/06/2018,SFE,PM2.5,23,2
12/06/2018,TLA,PM10,47,2
12/06/2018,TLA,PM2.5,31,2
12/06/2018,UIZ,PM10,41,2
12/06/2018,UIZ,PM2.5,29,2
12/06/2018,VIF,PM10,40,2
12/06/2018,XAL,PM10,71,2
12/06/2018,XAL,PM2.5,38,2
12/06/2018,CCA,PM2.5,24,2
12/06/2018,MGH,PM10,36,2
12/06/2018,MGH,PM2.5,27,2
12/06/2018,AJM,PM10,27,2
12/06/2018,AJM,PM2.5,19,2
12/06/2018,BJU,PM10,43,2
12/06/2018,BJU,PM2.5,31,2
12/06/2018,GAM,PM2.5,33,2
13/06/2018,ACO,PM10,17,2
13/06/2018,AJU,PM2.5,5,2
13/06/2018,ATI,PM10,23,2
13/06/2018,CUA,PM10,14,2
13/06/2018,CUT,PM10,20,2
13/06/2018,HGM,PM10,16,2
13/06/2018,HGM,PM2.5,13,2
13/06/2018,IZT,PM10,16,2
13/06/2018,MER,PM10,19,2
13/06/2018,MER,PM2.5,13,2
13/06/2018,NEZ,PM2.5,10,2
13/06/2018,SFE,PM10,17,2
13/06/2018,SFE,PM2.5,12,2
13/06/2018,TLA,PM10,27,2
13/06/2018,TLA,PM2.5,19,2
13/06/2018,XAL,PM10,32,2
13/06/2018,XAL,PM2.5,20,2
13/06/2018,MGH,PM10,24,2
13/06/2018,MGH,PM2.5,18,2
13/06/2018,AJM,PM10,15,2
13/06/2018,AJM,PM2.5,11,2
13/06/2018,BJU,PM10,19,2
13/06/2018,BJU,PM2.5,13,2
13/06/2018,GAM,PM2.5,11,2
14/06/2018,ACO,PM10,18,2
14/06/2018,ATI,PM10,20,2
14/06/2018,CAM,PM10,30,2
14/06/2018,CAM,PM2.5,22,2
14/06/2018,CUA,PM10,19,2
14/06/2018,CUT,PM10,15,2
14/06/2018,HGM,PM10,26,2
14/06/2018,HGM,PM2.5,23,2
14/06/2018,IZT,PM10,22,2
14/06/2018,MER,PM10,29,2
14/06/2018,MER,PM2.5,21,2
14/06/2018,NEZ,PM2.5,15,2
14/06/2018,SAG,PM10,21,2
14/06/2018,SAG,PM2.5,15,2
14/06/2018,SFE,PM10,25,2
14/06/2018,SFE,PM2.5,19,2
14/06/2018,UIZ,PM10,24,2
14/06/2018,UIZ,PM2.5,19,2
14/06/2018,VIF,PM10,14,2
14/06/2018,XAL,PM10,37,2
14/06/2018,XAL,PM2.5,25,2
14/06/2018,CCA,PM2.5,15,2
14/06/2018,MGH,PM10,30,2
14/06/2018,MGH,PM2.5,23,2
14/06/2018,AJM,PM10,22,2
14/06/2018,AJM,PM2.5,18,2
14/06/2018,BJU,PM10,27,2
14/06/2018,BJU,PM2.5,23,2
14/06/2018,GAM,PM2.5,18,2
15/06/2018,ACO,PM10,21,2
15/06/2018,ATI,PM10,21,2
15/06/2018,CAM,PM10,45,2
15/06/2018,CAM,PM2.5,31,2
15/06/2018,CUA,PM10,20,2
15/06/2018,CUT,PM10,22,2
15/06/2018,HGM,PM10,34,2
15/06/2018,HGM,PM2.5,27,2
15/06/2018,IZT,PM10,28,2
15/06/2018,MER,PM10,38,2
15/06/2018,MER,PM2.5,26,2
15/06/2018,SAG,PM10,37,2
15/06/2018,SAG,PM2.5,27,2
15/06/2018,SFE,PM10,23,2
15/06/2018,SFE,PM2.5,16,2
15/06/2018,TLA,PM10,36,2
15/06/2018,TLA,PM2.5,25,2
15/06/2018,VIF,PM10,24,2
15/06/2018,MGH,PM10,36,2
15/06/2018,MGH,PM2.5,27,2
15/06/2018,AJM,PM10,24,2
15/06/2018,AJM,PM2.5,18,2
15/06/2018,BJU,PM10,33,2
15/06/2018,BJU,PM2.5,27,2
15/06/2018,GAM,PM2.5,28,2
16/06/2018,ACO,PM10,19,2
16/06/2018,ATI,PM10,24,2
16/06/2018,CAM,PM10,30,2
16/06/2018,CAM,PM2.5,19,2
16/06/2018,CUA,PM10,22,2
16/06/2018,CUT,PM10,25,2
16/06/2018,HGM,PM10,29,2
16/06/2018,HGM,PM2.5,21,2
16/06/2018,IZT,PM10,28,2
16/06/2018,MER,PM10,31,2
16/06/2018,MER,PM2.5,17,2
16/06/2018,NEZ,PM2.5,14,2
16/06/2018,SAG,PM10,24,2
16/06/2018,SAG,PM2.5,14,2
16/06/2018,SFE,PM10,27,2
16/06/2018,SFE,PM2.5,20,2
16/06/2018,TLA,PM10,34,2
16/06/2018,TLA,PM2.5,22,2
16/06/2018,VIF,PM10,18,2
16/06/2018,CCA,PM2.5,15,2
16/06/2018,MGH,PM10,30,2
16/06/2018,MGH,PM2.5,21,2
16/06/2018,AJM,PM10,25,2
16/06/2018,AJM,PM2.5,19,2
16/06/2018,BJU,PM10,31,2
16/06/2018,BJU,PM2.5,22,2
16/06/2018,GAM,PM2.5,13,2
17/06/2018,ACO,PM10,12,2
17/06/2018,ATI,PM10,20,2
17/06/2018,CAM,PM10,19,2
17/06/2018,CAM,PM2.5,11,2
17/06/2018,CUT,PM10,23,2
17/06/2018,HGM,PM10,13,2
17/06/2018,HGM,PM2.5,8,2
17/06/2018,IZT,PM10,13,2
17/06/2018,MER,PM10,14,2
17/06/2018,MER,PM2.5,6,2
17/06/2018,SAG,PM10,16,2
17/06/2018,SAG,PM2.5,7,2
17/06/2018,SFE,PM10,15,2
17/06/2018,SFE,PM2.5,10,2
17/06/2018,TLA,PM10,21,2
17/06/2018,TLA,PM2.5,11,2
17/06/2018,VIF,PM10,18,2
17/06/2018,CCA,PM2.5,10,2
17/06/2018,MGH,PM10,21,2
17/06/2018,MGH,PM2.5,13,2
17/06/2018,AJM,PM10,11,2
17/06/2018,AJM,PM2.5,8,2
17/06/2018,BJU,PM10,15,2
17/06/2018,BJU,PM2.5,9,2
17/06/2018,GAM,PM2.5,5,2
18/06/2018,ACO,PM10,15,2
18/06/2018,ATI,PM10,19,2
18/06/2018,CAM,PM10,22,2
18/06/2018,CAM,PM2.5,14,2
18/06/2018,CUA,PM10,17,2
18/06/2018,HGM,PM10,14,2
18/06/2018,HGM,PM2.5,10,2
18/06/2018,IZT,PM10,16,2
18/06/2018,MER,PM10,19,2
18/06/2018,MER,PM2.5,10,2
18/06/2018,NEZ,PM2.5,5,2
18/06/2018,SFE,PM10,15,2
18/06/2018,SFE,PM2.5,10,2
18/06/2018,TLA,PM10,24,2
18/06/2018,TLA,PM2.5,16,2
18/06/2018,MGH,PM10,21,2
18/06/2018,MGH,PM2.5,13,2
18/06/2018,AJM,PM10,11,2
18/06/2018,AJM,PM2.5,8,2
18/06/2018,GAM,PM2.5,8,2
19/06/2018,ACO,PM10,14,2
19/06/2018,ATI,PM10,20,2
19/06/2018,CAM,PM10,24,2
19/06/2018,CAM,PM2.5,13,2
19/06/2018,HGM,PM10,20,2
19/06/2018,HGM,PM2.5,13,2
19/06/2018,NEZ,PM2.5,7,2
19/06/2018,SAG,PM10,19,2
19/06/2018,SAG,PM2.5,9,2
19/06/2018,SFE,PM10,17,2
19/06/2018,SFE,PM2.5,10,2
19/06/2018,TLA,PM10,25,2
19/06/2018,TLA,PM2.5,15,2
19/06/2018,VIF,PM10,20,2
19/06/2018,CCA,PM2.5,8,2
19/06/2018,MGH,PM10,23,2
19/06/2018,MGH,PM2.5,14,2
19/06/2018,AJM,PM10,11,2
19/06/2018,AJM,PM2.5,7,2
19/06/2018,BJU,PM10,20,2
19/06/2018,BJU,PM2.5,11,2
19/06/2018,GAM,PM2.5,8,2
20/06/2018,ACO,PM10,22,2
20/06/2018,ATI,PM10,36,2
20/06/2018,CAM,PM10,32,2
20/06/2018,CAM,PM2.5,12,2
20/06/2018,CUA,PM10,20,2
20/06/2018,CUT,PM10,27,2
20/06/2018,HGM,PM10,23,2
20/06/2018,HGM,PM2.5,10,2
20/06/2018,IZT,PM10,25,2
20/06/2018,MER,PM10,28,2
20/06/2018,MER,PM2.5,10,2
20/06/2018,NEZ,PM2.5,12,2
20/06/2018,SAG,PM10,28,2
20/06/2018,SAG,PM2.5,11,2
20/06/2018,SFE,PM10,23,2
20/06/2018,SFE,PM2.5,11,2
20/06/2018,TLA,PM10,36,2
20/06/2018,TLA,PM2.5,15,2
20/06/2018,VIF,PM10,27,2
20/06/2018,XAL,PM10,46,2
20/06/2018,XAL,PM2.5,13,2
20/06/2018,CCA,PM2.5,9,2
20/06/2018,MGH,PM10,29,2
20/06/2018,MGH,PM2.5,14,2
20/06/2018,AJM,PM10,21,2
20/06/2018,AJM,PM2.5,9,2
20/06/2018,BJU,PM10,29,2
20/06/2018,BJU,PM2.5,10,2
20/06/2018,GAM,PM2.5,9,2
21/06/2018,ACO,PM10,22,2
21/06/2018,ATI,PM10,30,2
21/06/2018,CAM,PM10,41,2
21/06/2018,CAM,PM2.5,21,2
21/06/2018,CUA,PM10,21,2
21/06/2018,CUT,PM10,26,2
21/06/2018,FAC,PM10,28,2
21/06/2018,HGM,PM10,29,2
21/06/2018,HGM,PM2.5,16,2
21/06/2018,IZT,PM10,26,2
21/06/2018,MER,PM10,32,2
21/06/2018,MER,PM2.5,14,2
21/06/2018,NEZ,PM2.5,10,2
21/06/2018,SAG,PM10,25,2
21/06/2018,SAG,PM2.5,13,2
21/06/2018,SFE,PM10,28,2
21/06/2018,SFE,PM2.5,15,2
21/06/2018,TLA,PM10,41,2
21/06/2018,TLA,PM2.5,21,2
21/06/2018,UIZ,PM10,22,2
21/06/2018,UIZ,PM2.5,13,2
21/06/2018,VIF,PM10,30,2
21/06/2018,XAL,PM10,43,2
21/06/2018,XAL,PM2.5,15,2
21/06/2018,MGH,PM10,32,2
21/06/2018,MGH,PM2.5,19,2
21/06/2018,AJM,PM10,23,2
21/06/2018,AJM,PM2.5,13,2
21/06/2018,BJU,PM10,30,2
21/06/2018,BJU,PM2.5,16,2
21/06/2018,GAM,PM2.5,12,2
22/06/2018,ACO,PM10,14,2
22/06/2018,ATI,PM10,25,2
22/06/2018,CAM,PM10,27,2
22/06/2018,CAM,PM2.5,12,2
22/06/2018,CUA,PM10,16,2
22/06/2018,CUT,PM10,17,2
22/06/2018,FAC,PM10,17,2
22/06/2018,HGM,PM10,20,2
22/06/2018,HGM,PM2.5,13,2
22/06/2018,IZT,PM10,19,2
22/06/2018,MER,PM10,24,2
22/06/2018,MER,PM2.5,10,2
22/06/2018,NEZ,PM2.5,8,2
22/06/2018,SAG,PM10,18,2
22/06/2018,SAG,PM2.5,7,2
22/06/2018,SFE,PM10,16,2
22/06/2018,SFE,PM2.5,8,2
22/06/2018,TLA,PM10,28,2
22/06/2018,TLA,PM2.5,14,2
22/06/2018,UIZ,PM10,18,2
22/06/2018,UIZ,PM2.5,9,2
22/06/2018,XAL,PM10,34,2
22/06/2018,XAL,PM2.5,11,2
22/06/2018,MGH,PM10,20,2
22/06/2018,MGH,PM2.5,11,2
22/06/2018,AJM,PM10,12,2
22/06/2018,AJM,PM2.5,7,2
22/06/2018,BJU,PM10,19,2
22/06/2018,BJU,PM2.5,8,2
22/06/2018,GAM,PM2.5,7,2
23/06/2018,ACO,PM10,20,2
23/06/2018,ATI,PM10,22,2
23/06/2018,CAM,PM10,33,2
23/06/2018,CAM,PM2.5,18,2
23/06/2018,HGM,PM10,20,2
23/06/2018,HGM,PM2.5,13,2
23/06/2018,IZT,PM10,25,2
23/06/2018,MER,PM10,27,2
23/06/2018,MER,PM2.5,14,2
23/06/2018,NEZ,PM2.5,13,2
23/06/2018,SAG,PM10,28,2
23/06/2018,SAG,PM2.5,16,2
23/06/2018,SFE,PM10,24,2
23/06/2018,SFE,PM2.5,16,2
23/06/2018,UIZ,PM10,24,2
23/06/2018,UIZ,PM2.5,16,2
23/06/2018,VIF,PM10,29,2
23/06/2018,XAL,PM10,40,2
23/06/2018,XAL,PM2.5,15,2
23/06/2018,CCA,PM2.5,13,2
23/06/2018,MGH,PM10,26,2
23/06/2018,MGH,PM2.5,16,2
23/06/2018,AJM,PM10,22,2
23/06/2018,AJM,PM2.5,16,2
23/06/2018,BJU,PM10,25,2
23/06/2018,BJU,PM2.5,16,2
23/06/2018,GAM,PM2.5,15,2
24/06/2018,ACO,PM10,18,2
24/06/2018,ATI,PM10,21,2
24/06/2018,CAM,PM10,27,2
24/06/2018,CAM,PM2.5,15,2
24/06/2018,CUA,PM10,17,2
24/06/2018,CUT,PM10,25,2
24/06/2018,HGM,PM10,20,2
24/06/2018,HGM,PM2.5,15,2
24/06/2018,IZT,PM10,19,2
24/06/2018,MER,PM10,25,2
24/06/2018,MER,PM2.5,14,2
24/06/2018,NEZ,PM2.5,15,2
24/06/2018,SAG,PM10,22,2
24/06/2018,SAG,PM2.5,13,2
24/06/2018,SFE,PM10,19,2
24/06/2018,SFE,PM2.5,13,2
24/06/2018,UIZ,PM10,19,2
24/06/2018,UIZ,PM2.5,12,2
24/06/2018,VIF,PM10,26,2
24/06/2018,XAL,PM10,33,2
24/06/2018,XAL,PM2.5,15,2
24/06/2018,CCA,PM2.5,9,2
24/06/2018,MGH,PM10,20,2
24/06/2018,MGH,PM2.5,13,2
24/06/2018,AJM,PM10,14,2
24/06/2018,AJM,PM2.5,10,2
24/06/2018,BJU,PM10,17,2
24/06/2018,BJU,PM2.5,11,2
24/06/2018,GAM,PM2.5,14,2
25/06/2018,ACO,PM10,22,2
25/06/2018,ATI,PM10,35,2
25/06/2018,CAM,PM10,46,2
25/06/2018,CAM,PM2.5,24,2
25/06/2018,CUA,PM10,29,2
25/06/2018,FAC,PM10,34,2
25/06/2018,HGM,PM10,30,2
25/06/2018,HGM,PM2.5,19,2
25/06/2018,IZT,PM10,30,2
25/06/2018,MER,PM10,36,2
25/06/2018,MER,PM2.5,20,2
25/06/2018,NEZ,PM2.5,12,2
25/06/2018,SAG,PM10,26,2
25/06/2018,SAG,PM2.5,13,2
25/06/2018,SFE,PM10,36,2
25/06/2018,SFE,PM2.5,23,2
25/06/2018,UIZ,PM10,26,2
25/06/2018,UIZ,PM2.5,15,2
25/06/2018,VIF,PM10,36,2
25/06/2018,XAL,PM10,45,2
25/06/2018,XAL,PM2.5,18,2
25/06/2018,CCA,PM2.5,15,2
25/06/2018,MGH,PM10,34,2
25/06/2018,MGH,PM2.5,23,2
25/06/2018,AJM,PM10,31,2
25/06/2018,AJM,PM2.5,23,2
25/06/2018,BJU,PM10,34,2
25/06/2018,BJU,PM2.5,21,2
25/06/2018,GAM,PM2.5,17,2
26/06/2018,ATI,PM10,22,2
26/06/2018,CAM,PM10,41,2
26/06/2018,CAM,PM2.5,27,2
26/06/2018,CUA,PM10,21,2
26/06/2018,CUT,PM10,23,2
26/06/2018,FAC,PM10,20,2
26/06/2018,HGM,PM10,35,2
26/06/2018,HGM,PM2.5,26,2
26/06/2018,IZT,PM10,30,2
26/06/2018,MER,PM10,37,2
26/06/2018,MER,PM2.5,23,2
26/06/2018,NEZ,PM2.5,18,2
26/06/2018,SAG,PM10,31,2
26/06/2018,SAG,PM2.5,20,2
26/06/2018,SFE,PM10,26,2
26/06/2018,SFE,PM2.5,18,2
26/06/2018,UAX,PM2.5,18,2
26/06/2018,UIZ,PM10,35,2
26/06/2018,UIZ,PM2.5,25,2
26/06/2018,VIF,PM10,24,2
26/06/2018,XAL,PM10,50,2
26/06/2018,XAL,PM2.5,27,2
26/06/2018,CCA,PM2.5,17,2
26/06/2018,MGH,PM10,35,2
26/06/2018,MGH,PM2.5,26,2
26/06/2018,AJM,PM10,25,2
26/06/2018,AJM,PM2.5,20,2
26/06/2018,BJU,PM10,34,2
26/06/2018,BJU,PM2.5,26,2
26/06/2018,GAM,PM2.5,25,2
27/06/2018,ATI,PM10,26,2
27/06/2018,CAM,PM10,39,2
27/06/2018,CAM,PM2.5,19,2
27/06/2018,CUA,PM10,21,2
27/06/2018,CUT,PM10,28,2
27/06/2018,HGM,PM10,32,2
27/06/2018,HGM,PM2.5,20,2
27/06/2018,IZT,PM10,30,2
27/06/2018,MER,PM10,39,2
27/06/2018,MER,PM2.5,19,2
27/06/2018,NEZ,PM2.5,17,2
27/06/2018,SAG,PM10,36,2
27/06/2018,SAG,PM2.5,21,2
27/06/2018,SFE,PM10,28,2
27/06/2018,SFE,PM2.5,16,2
27/06/2018,UAX,PM2.5,19,2
27/06/2018,UIZ,PM10,34,2
27/06/2018,UIZ,PM2.5,25,2
27/06/2018,VIF,PM10,30,2
27/06/2018,XAL,PM10,56,2
27/06/2018,XAL,PM2.5,26,2
27/06/2018,CCA,PM2.5,14,2
27/06/2018,MGH,PM10,34,2
27/06/2018,MGH,PM2.5,21,2
27/06/2018,AJM,PM10,18,2
27/06/2018,AJM,PM2.5,11,2
27/06/2018,BJU,PM10,31,2
27/06/2018,BJU,PM2.5,20,2
27/06/2018,GAM,PM2.5,23,2
28/06/2018,ATI,PM10,17,2
28/06/2018,CAM,PM10,29,2
28/06/2018,CAM,PM2.5,16,2
28/06/2018,CUA,PM10,18,2
28/06/2018,CUT,PM10,13,2
28/06/2018,FAC,PM10,18,2
28/06/2018,HGM,PM10,22,2
28/06/2018,HGM,PM2.5,16,2
28/06/2018,IZT,PM10,23,2
28/06/2018,MER,PM10,28,2
28/06/2018,MER,PM2.5,16,2
28/06/2018,NEZ,PM2.5,14,2
28/06/2018,SAG,PM10,28,2
28/06/2018,SAG,PM2.5,18,2
28/06/2018,SFE,PM10,21,2
28/06/2018,SFE,PM2.5,14,2
28/06/2018,UAX,PM2.5,14,2
28/06/2018,UIZ,PM10,22,2
28/06/2018,UIZ,PM2.5,14,2
28/06/2018,VIF,PM10,15,2
28/06/2018,CCA,PM2.5,13,2
28/06/2018,MGH,PM10,26,2
28/06/2018,MGH,PM2.5,16,2
28/06/2018,AJM,PM10,21,2
28/06/2018,AJM,PM2.5,14,2
28/06/2018,BJU,PM10,23,2
28/06/2018,BJU,PM2.5,15,2
28/06/2018,GAM,PM2.5,16,2
29/06/2018,ATI,PM10,29,2
29/06/2018,CAM,PM10,50,2
29/06/2018,CAM,PM2.5,24,2
29/06/2018,CUA,PM10,28,2
29/06/2018,CUT,PM10,28,2
29/06/2018,FAC,PM10,30,2
29/06/2018,HGM,PM10,34,2
29/06/2018,HGM,PM2.5,19,2
29/06/2018,IZT,PM10,37,2
29/06/2018,MER,PM10,54,2
29/06/2018,MER,PM2.5,30,2
29/06/2018,NEZ,PM2.5,18,2
29/06/2018,SAG,PM10,50,2
29/06/2018,SAG,PM2.5,26,2
29/06/2018,SFE,PM10,31,2
29/06/2018,SFE,PM2.5,18,2
29/06/2018,TLA,PM10,47,2
29/06/2018,TLA,PM2.5,26,2
29/06/2018,UAX,PM2.5,17,2
29/06/2018,UIZ,PM10,40,2
29/06/2018,UIZ,PM2.5,24,2
29/06/2018,VIF,PM10,33,2
29/06/2018,XAL,PM10,54,2
29/06/2018,XAL,PM2.5,40,2
29/06/2018,CCA,PM2.5,15,2
29/06/2018,MGH,PM10,32,2
29/06/2018,MGH,PM2.5,19,2
29/06/2018,AJM,PM10,22,2
29/06/2018,AJM,PM2.5,13,2
29/06/2018,BJU,PM10,32,2
29/06/2018,BJU,PM2.5,18,2
29/06/2018,GAM,PM2.5,29,2
30/06/2018,ATI,PM10,30,2
30/06/2018,CAM,PM10,42,2
30/06/2018,CAM,PM2.5,20,2
30/06/2018,CUA,PM10,27,2
30/06/2018,CUT,PM10,35,2
30/06/2018,FAC,PM10,26,2
30/06/2018,HGM,PM10,31,2
30/06/2018,HGM,PM2.5,17,2
30/06/2018,IZT,PM10,40,2
30/06/2018,MER,PM10,53,2
30/06/2018,MER,PM2.5,28,2
30/06/2018,NEZ,PM2.5,20,2
30/06/2018,SFE,PM10,28,2
30/06/2018,SFE,PM2.5,15,2
30/06/2018,TLA,PM10,40,2
30/06/2018,TLA,PM2.5,20,2
30/06/2018,UAX,PM2.5,19,2
30/06/2018,UIZ,PM10,46,2
30/06/2018,UIZ,PM2.5,27,2
30/06/2018,VIF,PM10,47,2
30/06/2018,XAL,PM10,64,2
30/06/2018,XAL,PM2.5,30,2
30/06/2018,CCA,PM2.5,16,2
30/06/2018,MGH,PM10,33,2
30/06/2018,MGH,PM2.5,20,2
30/06/2018,BJU,PM10,34,2
30/06/2018,BJU,PM2.5,20,2
30/06/2018,GAM,PM2.5,25,2
01/07/2018,ATI,PM10,43,2
01/07/2018,CAM,PM10,50,2
01/07/2018,CAM,PM2.5,22,2
01/07/2018,CUA,PM10,32,2
01/07/2018,CUT,PM10,47,2
01/07/2018,FAC,PM10,37,2
01/07/2018,HGM,PM10,38,2
01/07/2018,HGM,PM2.5,19,2
01/07/2018,IZT,PM10,44,2
01/07/2018,MER,PM10,54,2
01/07/2018,MER,PM2.5,23,2
01/07/2018,NEZ,PM2.5,23,2
01/07/2018,SAG,PM10,54,2
01/07/2018,SAG,PM2.5,24,2
01/07/2018,SFE,PM10,36,2
01/07/2018,SFE,PM2.5,18,2
01/07/2018,TLA,PM10,50,2
01/07/2018,TLA,PM2.5,22,2
01/07/2018,UAX,PM2.5,20,2
01/07/2018,UIZ,PM10,39,2
01/07/2018,UIZ,PM2.5,18,2
01/07/2018,VIF,PM10,51,2
01/07/2018,XAL,PM10,59,2
01/07/2018,XAL,PM2.5,23,2
01/07/2018,CCA,PM2.5,19,2
01/07/2018,MGH,PM10,37,2
01/07/2018,MGH,PM2.5,21,2
01/07/2018,BJU,PM10,38,2
01/07/2018,BJU,PM2.5,18,2
01/07/2018,GAM,PM2.5,23,2
02/07/2018,ATI,PM10,52,2
02/07/2018,CAM,PM10,61,2
02/07/2018,CAM,PM2.5,26,2
02/07/2018,CUA,PM10,40,2
02/07/2018,CUT,PM10,50,2
02/07/2018,HGM,PM10,46,2
02/07/2018,HGM,PM2.5,23,2
02/07/2018,IZT,PM10,56,2
02/07/2018,MER,PM10,68,2
02/07/2018,MER,PM2.5,32,2
02/07/2018,NEZ,PM2.5,28,2
02/07/2018,SAG,PM10,56,2
02/07/2018,SAG,PM2.5,25,2
02/07/2018,SFE,PM10,41,2
02/07/2018,SFE,PM2.5,20,2
02/07/2018,TLA,PM10,52,2
02/07/2018,TLA,PM2.5,24,2
02/07/2018,UAX,PM2.5,27,2
02/07/2018,UIZ,PM10,53,2
02/07/2018,UIZ,PM2.5,25,2
02/07/2018,VIF,PM10,60,2
02/07/2018,XAL,PM10,80,2
02/07/2018,XAL,PM2.5,29,2
02/07/2018,CCA,PM2.5,25,2
02/07/2018,MGH,PM10,43,2
02/07/2018,MGH,PM2.5,25,2
02/07/2018,BJU,PM10,49,2
02/07/2018,BJU,PM2.5,25,2
02/07/2018,GAM,PM2.5,28,2
03/07/2018,ATI,PM10,49,2
03/07/2018,CAM,PM10,55,2
03/07/2018,CAM,PM2.5,25,2
03/07/2018,CUA,PM10,32,2
03/07/2018,CUT,PM10,51,2
03/07/2018,FAC,PM10,48,2
03/07/2018,HGM,PM10,42,2
03/07/2018,HGM,PM2.5,25,2
03/07/2018,IZT,PM10,43,2
03/07/2018,MER,PM10,52,2
03/07/2018,MER,PM2.5,25,2
03/07/2018,NEZ,PM2.5,22,2
03/07/2018,SAG,PM10,45,2
03/07/2018,SAG,PM2.5,23,2
03/07/2018,SFE,PM10,35,2
03/07/2018,SFE,PM2.5,19,2
03/07/2018,TLA,PM10,47,2
03/07/2018,TLA,PM2.5,25,2
03/07/2018,UAX,PM2.5,20,2
03/07/2018,UIZ,PM10,41,2
03/07/2018,UIZ,PM2.5,19,2
03/07/2018,VIF,PM10,47,2
03/07/2018,XAL,PM10,64,2
03/07/2018,XAL,PM2.5,27,2
03/07/2018,CCA,PM2.5,17,2
03/07/2018,MGH,PM10,37,2
03/07/2018,MGH,PM2.5,23,2
03/07/2018,AJM,PM10,27,2
03/07/2018,AJM,PM2.5,14,2
03/07/2018,BJU,PM10,36,2
03/07/2018,BJU,PM2.5,19,2
03/07/2018,GAM,PM2.5,23,2
04/07/2018,ATI,PM10,41,2
04/07/2018,CUA,PM10,30,2
04/07/2018,CUT,PM10,43,2
04/07/2018,FAC,PM10,41,2
04/07/2018,HGM,PM10,48,2
04/07/2018,HGM,PM2.5,31,2
04/07/2018,IZT,PM10,43,2
04/07/2018,MER,PM10,59,2
04/07/2018,MER,PM2.5,32,2
04/07/2018,NEZ,PM2.5,24,2
04/07/2018,SAG,PM10,53,2
04/07/2018,SAG,PM2.5,30,2
04/07/2018,SFE,PM10,38,2
04/07/2018,SFE,PM2.5,22,2
04/07/2018,TLA,PM10,54,2
04/07/2018,TLA,PM2.5,25,2
04/07/2018,UAX,PM2.5,22,2
04/07/2018,UIZ,PM10,44,2
04/07/2018,UIZ,PM2.5,28,2
04/07/2018,VIF,PM10,49,2
04/07/2018,XAL,PM10,74,2
04/07/2018,XAL,PM2.5,33,2
04/07/2018,CCA,PM2.5,21,2
04/07/2018,MGH,PM10,45,2
04/07/2018,MGH,PM2.5,30,2
04/07/2018,AJM,PM10,42,2
04/07/2018,AJM,PM2.5,29,2
04/07/2018,BJU,PM10,49,2
04/07/2018,BJU,PM2.5,31,2
