DATETIME,HGM
2015-03-26,23.0
2015-03-27,43.0
2015-03-28,23.5
2015-03-29,17.0
2015-03-30,29.5
2015-03-31,50.5
2015-04-01,50.5
2015-04-02,50.5
2015-04-03,38.0
2015-04-04,26.0
2015-04-05,35.5
2015-04-06,48.0
2015-04-07,49.0
2015-04-08,59.5
2015-04-09,62.5
2015-04-10,53.0
2015-04-11,55.5
2015-04-12,43.5
2015-04-13,54.0
2015-04-14,56.5
2015-04-15,54.5
2015-04-16,53.0
2015-04-17,63.5
2015-04-18,51.5
2015-04-19,36.0
2015-04-20,39.0
2015-04-21,67.0
2015-04-22,63.5
2015-04-23,45.5
2015-04-24,39.0
2015-04-25,53.0
2015-04-26,47.5
2015-04-27,48.0
2015-04-28,55.0
2015-04-29,53.0
2015-04-30,41.0
2015-05-01,44.0
2015-05-02,43.0
2015-05-03,40.0
2015-05-04,47.5
2015-05-05,43.0
2015-05-06,44.5
2015-05-07,32.0
2015-05-08,23.0
2015-05-09,39.5
2015-05-10,54.5
2015-05-11,35.0
2015-05-12,31.5
2015-05-13,34.0
2015-05-14,33.0
2015-05-15,40.0
2015-05-16,43.0
2015-05-17,33.0
2015-05-18,36.0
2015-05-19,59.0
2015-05-20,54.0
2015-05-21,42.5
2015-05-22,25.5
2015-05-23,40.0
2015-05-24,32.0
2015-05-25,35.0
2015-05-26,29.0
2015-05-27,44.0
2015-05-28,32.5
2015-05-29,46.5
2015-05-30,40.5
2015-05-31,32.0
2015-06-01,28.5
2015-06-02,38.5
2015-06-03,46.5
2015-06-04,50.0
2015-06-05,51.5
2015-06-06,50.5
2015-06-07,31.5
2015-06-08,38.5
2015-06-09,44.0
2015-06-10,62.0
2015-06-11,67.0
2015-06-12,48.0
2015-06-13,43.5
2015-06-14,16.0
2015-06-15,17.0
2015-06-16,28.0
2015-06-17,51.0
2015-06-18,45.0
2015-06-19,30.0
2015-06-20,28.0
2015-06-21,36.5
2015-06-22,40.5
2015-06-23,67.0
2015-06-24,62.0
2015-06-25,37.5
2015-06-26,38.0
2015-06-27,55.5
2015-06-28,38.0
2015-06-29,55.5
2015-06-30,32.0
2015-07-01,28.5
2015-07-02,38.5
2015-07-03,42.0
2015-07-04,42.5
2015-07-05,22.5
2015-07-06,49.0
2015-07-07,51.5
2015-07-08,43.0
2015-07-09,38.0
2015-07-10,42.0
2015-07-11,47.5
2015-07-12,24.0
2015-07-13,54.5
2015-07-14,52.0
2015-07-15,38.5
2015-07-16,46.0
2015-07-17,39.0
2015-07-18,41.0
2015-07-19,21.5
2015-07-20,38.5
2015-07-21,41.0
2015-07-22,42.0
2015-07-23,40.0
2015-07-24,27.5
2015-07-25,30.0
2015-07-26,29.0
2015-07-27,33.5
2015-07-28,36.0
2015-07-29,39.5
2015-07-30,40.5
2015-07-31,49.0
2015-08-01,41.0
2015-08-02,40.0
2015-08-03,41.5
2015-08-04,46.0
2015-08-05,36.0
2015-08-06,31.0
2015-08-07,32.5
2015-08-08,36.0
2015-08-09,28.0
2015-08-10,32.5
2015-08-11,34.5
2015-08-12,20.0
2015-08-13,24.0
2015-08-14,33.5
2015-08-15,26.5
2015-08-16,30.0
2015-08-17,25.5
2015-08-18,34.5
2015-08-19,31.0
2015-08-20,41.0
2015-08-21,36.0
2015-08-22,36.0
2015-08-23,20.5
2015-08-24,35.0
2015-08-25,20.0
2015-08-26,19.0
2015-08-27,20.5
2015-08-28,28.0
2015-08-29,26.0
2015-08-30,21.0
2015-08-31,33.0
2015-09-01,42.0
2015-09-02,40.5
2015-09-03,55.0
