,DATETIME,FECHA,HORA,MGH,AÑO,MES
153233,2017-06-24 18:00:00,2017-06-24 00:00:00,18,7.0,2017,6
153234,2017-06-24 19:00:00,2017-06-24 00:00:00,19,10.0,2017,6
153235,2017-06-24 20:00:00,2017-06-24 00:00:00,20,12.0,2017,6
153236,2017-06-24 21:00:00,2017-06-24 00:00:00,21,16.0,2017,6
153237,2017-06-24 22:00:00,2017-06-24 00:00:00,22,19.0,2017,6
153238,2017-06-24 23:00:00,2017-06-24 00:00:00,23,16.0,2017,6
153239,2017-06-24 00:00:00,2017-06-24 00:00:00,0,15.0,2017,6
153240,2017-06-25 01:00:00,2017-06-25 00:00:00,1,12.0,2017,6
153241,2017-06-25 02:00:00,2017-06-25 00:00:00,2,12.0,2017,6
153242,2017-06-25 03:00:00,2017-06-25 00:00:00,3,11.0,2017,6
153243,2017-06-25 04:00:00,2017-06-25 00:00:00,4,13.0,2017,6
153244,2017-06-25 05:00:00,2017-06-25 00:00:00,5,17.0,2017,6
153245,2017-06-25 06:00:00,2017-06-25 00:00:00,6,13.0,2017,6
153246,2017-06-25 07:00:00,2017-06-25 00:00:00,7,17.0,2017,6
153247,2017-06-25 08:00:00,2017-06-25 00:00:00,8,24.0,2017,6
153248,2017-06-25 09:00:00,2017-06-25 00:00:00,9,23.0,2017,6
153249,2017-06-25 10:00:00,2017-06-25 00:00:00,10,26.0,2017,6
153250,2017-06-25 11:00:00,2017-06-25 00:00:00,11,26.0,2017,6
153251,2017-06-25 12:00:00,2017-06-25 00:00:00,12,35.0,2017,6
153252,2017-06-25 13:00:00,2017-06-25 00:00:00,13,29.0,2017,6
153253,2017-06-25 14:00:00,2017-06-25 00:00:00,14,29.0,2017,6
153254,2017-06-25 15:00:00,2017-06-25 00:00:00,15,27.0,2017,6
153255,2017-06-25 16:00:00,2017-06-25 00:00:00,16,24.634360730593606,2017,6
153256,2017-06-25 17:00:00,2017-06-25 00:00:00,17,24.634360730593606,2017,6
153257,2017-06-25 18:00:00,2017-06-25 00:00:00,18,24.634360730593606,2017,6
153258,2017-06-25 19:00:00,2017-06-25 00:00:00,19,24.634360730593606,2017,6
153259,2017-06-25 20:00:00,2017-06-25 00:00:00,20,24.0,2017,6
153260,2017-06-25 21:00:00,2017-06-25 00:00:00,21,14.0,2017,6
153261,2017-06-25 22:00:00,2017-06-25 00:00:00,22,11.0,2017,6
153262,2017-06-25 23:00:00,2017-06-25 00:00:00,23,6.0,2017,6
153263,2017-06-25 00:00:00,2017-06-25 00:00:00,0,8.0,2017,6
153264,2017-06-26 01:00:00,2017-06-26 00:00:00,1,4.0,2017,6
153265,2017-06-26 02:00:00,2017-06-26 00:00:00,2,3.0,2017,6
153266,2017-06-26 03:00:00,2017-06-26 00:00:00,3,7.0,2017,6
153267,2017-06-26 04:00:00,2017-06-26 00:00:00,4,6.0,2017,6
153268,2017-06-26 05:00:00,2017-06-26 00:00:00,5,8.0,2017,6
153269,2017-06-26 06:00:00,2017-06-26 00:00:00,6,23.0,2017,6
153270,2017-06-26 07:00:00,2017-06-26 00:00:00,7,17.0,2017,6
153271,2017-06-26 08:00:00,2017-06-26 00:00:00,8,26.0,2017,6
153272,2017-06-26 09:00:00,2017-06-26 00:00:00,9,25.0,2017,6
153273,2017-06-26 10:00:00,2017-06-26 00:00:00,10,32.0,2017,6
153274,2017-06-26 11:00:00,2017-06-26 00:00:00,11,15.0,2017,6
153275,2017-06-26 12:00:00,2017-06-26 00:00:00,12,37.0,2017,6
153276,2017-06-26 13:00:00,2017-06-26 00:00:00,13,33.0,2017,6
153277,2017-06-26 14:00:00,2017-06-26 00:00:00,14,26.0,2017,6
153278,2017-06-26 15:00:00,2017-06-26 00:00:00,15,13.0,2017,6
153279,2017-06-26 16:00:00,2017-06-26 00:00:00,16,17.0,2017,6
153280,2017-06-26 17:00:00,2017-06-26 00:00:00,17,30.0,2017,6
153281,2017-06-26 18:00:00,2017-06-26 00:00:00,18,23.0,2017,6
153282,2017-06-26 19:00:00,2017-06-26 00:00:00,19,16.0,2017,6
153283,2017-06-26 20:00:00,2017-06-26 00:00:00,20,19.0,2017,6
153284,2017-06-26 21:00:00,2017-06-26 00:00:00,21,14.0,2017,6
153285,2017-06-26 22:00:00,2017-06-26 00:00:00,22,12.0,2017,6
153286,2017-06-26 23:00:00,2017-06-26 00:00:00,23,18.0,2017,6
153287,2017-06-26 00:00:00,2017-06-26 00:00:00,0,21.0,2017,6
153288,2017-06-27 01:00:00,2017-06-27 00:00:00,1,23.0,2017,6
153289,2017-06-27 02:00:00,2017-06-27 00:00:00,2,17.0,2017,6
153290,2017-06-27 03:00:00,2017-06-27 00:00:00,3,23.0,2017,6
153291,2017-06-27 04:00:00,2017-06-27 00:00:00,4,18.0,2017,6
153292,2017-06-27 05:00:00,2017-06-27 00:00:00,5,16.0,2017,6
153293,2017-06-27 06:00:00,2017-06-27 00:00:00,6,23.0,2017,6
153294,2017-06-27 07:00:00,2017-06-27 00:00:00,7,33.0,2017,6
153295,2017-06-27 08:00:00,2017-06-27 00:00:00,8,28.0,2017,6
153296,2017-06-27 09:00:00,2017-06-27 00:00:00,9,23.0,2017,6
153297,2017-06-27 10:00:00,2017-06-27 00:00:00,10,28.0,2017,6
153298,2017-06-27 11:00:00,2017-06-27 00:00:00,11,39.0,2017,6
153299,2017-06-27 12:00:00,2017-06-27 00:00:00,12,28.0,2017,6
153300,2017-06-27 13:00:00,2017-06-27 00:00:00,13,24.0,2017,6
153301,2017-06-27 14:00:00,2017-06-27 00:00:00,14,46.0,2017,6
153302,2017-06-27 15:00:00,2017-06-27 00:00:00,15,35.0,2017,6
153303,2017-06-27 16:00:00,2017-06-27 00:00:00,16,29.0,2017,6
153304,2017-06-27 17:00:00,2017-06-27 00:00:00,17,36.0,2017,6
153305,2017-06-27 18:00:00,2017-06-27 00:00:00,18,36.0,2017,6
153306,2017-06-27 19:00:00,2017-06-27 00:00:00,19,30.0,2017,6
153307,2017-06-27 20:00:00,2017-06-27 00:00:00,20,26.0,2017,6
153308,2017-06-27 21:00:00,2017-06-27 00:00:00,21,18.0,2017,6
153309,2017-06-27 22:00:00,2017-06-27 00:00:00,22,23.0,2017,6
153310,2017-06-27 23:00:00,2017-06-27 00:00:00,23,18.0,2017,6
153311,2017-06-27 00:00:00,2017-06-27 00:00:00,0,17.0,2017,6
153312,2017-06-28 01:00:00,2017-06-28 00:00:00,1,17.0,2017,6
153313,2017-06-28 02:00:00,2017-06-28 00:00:00,2,16.0,2017,6
153314,2017-06-28 03:00:00,2017-06-28 00:00:00,3,15.0,2017,6
153315,2017-06-28 04:00:00,2017-06-28 00:00:00,4,16.0,2017,6
153316,2017-06-28 05:00:00,2017-06-28 00:00:00,5,10.0,2017,6
153317,2017-06-28 06:00:00,2017-06-28 00:00:00,6,11.0,2017,6
153318,2017-06-28 07:00:00,2017-06-28 00:00:00,7,24.0,2017,6
153319,2017-06-28 08:00:00,2017-06-28 00:00:00,8,19.0,2017,6
153320,2017-06-28 09:00:00,2017-06-28 00:00:00,9,23.0,2017,6
153321,2017-06-28 10:00:00,2017-06-28 00:00:00,10,39.0,2017,6
153322,2017-06-28 11:00:00,2017-06-28 00:00:00,11,50.0,2017,6
153323,2017-06-28 12:00:00,2017-06-28 00:00:00,12,48.0,2017,6
153324,2017-06-28 13:00:00,2017-06-28 00:00:00,13,32.0,2017,6
153325,2017-06-28 14:00:00,2017-06-28 00:00:00,14,19.0,2017,6
153326,2017-06-28 15:00:00,2017-06-28 00:00:00,15,22.0,2017,6
153327,2017-06-28 16:00:00,2017-06-28 00:00:00,16,31.0,2017,6
153328,2017-06-28 17:00:00,2017-06-28 00:00:00,17,24.0,2017,6
153329,2017-06-28 18:00:00,2017-06-28 00:00:00,18,26.0,2017,6
153330,2017-06-28 19:00:00,2017-06-28 00:00:00,19,28.0,2017,6
153331,2017-06-28 20:00:00,2017-06-28 00:00:00,20,26.0,2017,6
153332,2017-06-28 21:00:00,2017-06-28 00:00:00,21,18.0,2017,6
153333,2017-06-28 22:00:00,2017-06-28 00:00:00,22,17.0,2017,6
153334,2017-06-28 23:00:00,2017-06-28 00:00:00,23,22.0,2017,6
153335,2017-06-28 00:00:00,2017-06-28 00:00:00,0,30.0,2017,6
153336,2017-06-29 01:00:00,2017-06-29 00:00:00,1,27.0,2017,6
153337,2017-06-29 02:00:00,2017-06-29 00:00:00,2,22.0,2017,6
153338,2017-06-29 03:00:00,2017-06-29 00:00:00,3,22.0,2017,6
153339,2017-06-29 04:00:00,2017-06-29 00:00:00,4,26.0,2017,6
153340,2017-06-29 05:00:00,2017-06-29 00:00:00,5,23.0,2017,6
153341,2017-06-29 06:00:00,2017-06-29 00:00:00,6,21.0,2017,6
153342,2017-06-29 07:00:00,2017-06-29 00:00:00,7,24.0,2017,6
153343,2017-06-29 08:00:00,2017-06-29 00:00:00,8,35.0,2017,6
153344,2017-06-29 09:00:00,2017-06-29 00:00:00,9,49.0,2017,6
153345,2017-06-29 10:00:00,2017-06-29 00:00:00,10,45.0,2017,6
153346,2017-06-29 11:00:00,2017-06-29 00:00:00,11,42.0,2017,6
153347,2017-06-29 12:00:00,2017-06-29 00:00:00,12,27.0,2017,6
153348,2017-06-29 13:00:00,2017-06-29 00:00:00,13,35.0,2017,6
153349,2017-06-29 14:00:00,2017-06-29 00:00:00,14,17.0,2017,6
153350,2017-06-29 15:00:00,2017-06-29 00:00:00,15,25.0,2017,6
153351,2017-06-29 16:00:00,2017-06-29 00:00:00,16,17.0,2017,6
153352,2017-06-29 17:00:00,2017-06-29 00:00:00,17,19.0,2017,6
153353,2017-06-29 18:00:00,2017-06-29 00:00:00,18,28.0,2017,6
153354,2017-06-29 19:00:00,2017-06-29 00:00:00,19,35.0,2017,6
153355,2017-06-29 20:00:00,2017-06-29 00:00:00,20,26.0,2017,6
153356,2017-06-29 21:00:00,2017-06-29 00:00:00,21,26.0,2017,6
153357,2017-06-29 22:00:00,2017-06-29 00:00:00,22,28.0,2017,6
153358,2017-06-29 23:00:00,2017-06-29 00:00:00,23,31.0,2017,6
153359,2017-06-29 00:00:00,2017-06-29 00:00:00,0,23.0,2017,6
153360,2017-06-30 01:00:00,2017-06-30 00:00:00,1,18.0,2017,6
153361,2017-06-30 02:00:00,2017-06-30 00:00:00,2,26.0,2017,6
153362,2017-06-30 03:00:00,2017-06-30 00:00:00,3,30.0,2017,6
153363,2017-06-30 04:00:00,2017-06-30 00:00:00,4,32.0,2017,6
153364,2017-06-30 05:00:00,2017-06-30 00:00:00,5,24.0,2017,6
153365,2017-06-30 06:00:00,2017-06-30 00:00:00,6,27.0,2017,6
153366,2017-06-30 07:00:00,2017-06-30 00:00:00,7,31.0,2017,6
153367,2017-06-30 08:00:00,2017-06-30 00:00:00,8,36.0,2017,6
153368,2017-06-30 09:00:00,2017-06-30 00:00:00,9,31.0,2017,6
153369,2017-06-30 10:00:00,2017-06-30 00:00:00,10,20.0,2017,6
153370,2017-06-30 11:00:00,2017-06-30 00:00:00,11,12.0,2017,6
153371,2017-06-30 12:00:00,2017-06-30 00:00:00,12,21.0,2017,6
153372,2017-06-30 13:00:00,2017-06-30 00:00:00,13,20.0,2017,6
153373,2017-06-30 14:00:00,2017-06-30 00:00:00,14,17.0,2017,6
153374,2017-06-30 15:00:00,2017-06-30 00:00:00,15,19.0,2017,6
153375,2017-06-30 16:00:00,2017-06-30 00:00:00,16,26.0,2017,6
153376,2017-06-30 17:00:00,2017-06-30 00:00:00,17,29.0,2017,6
153377,2017-06-30 18:00:00,2017-06-30 00:00:00,18,28.0,2017,6
153378,2017-06-30 19:00:00,2017-06-30 00:00:00,19,17.0,2017,6
153379,2017-06-30 20:00:00,2017-06-30 00:00:00,20,21.0,2017,6
153380,2017-06-30 21:00:00,2017-06-30 00:00:00,21,12.0,2017,6
153381,2017-06-30 22:00:00,2017-06-30 00:00:00,22,13.0,2017,6
153382,2017-06-30 23:00:00,2017-06-30 00:00:00,23,23.0,2017,6
153383,2017-06-30 00:00:00,2017-06-30 00:00:00,0,14.0,2017,6
153384,2017-07-01 01:00:00,2017-07-01 00:00:00,1,14.0,2017,7
153385,2017-07-01 02:00:00,2017-07-01 00:00:00,2,5.0,2017,7
153386,2017-07-01 03:00:00,2017-07-01 00:00:00,3,9.0,2017,7
153387,2017-07-01 04:00:00,2017-07-01 00:00:00,4,11.0,2017,7
153388,2017-07-01 05:00:00,2017-07-01 00:00:00,5,7.0,2017,7
153389,2017-07-01 06:00:00,2017-07-01 00:00:00,6,15.0,2017,7
153390,2017-07-01 07:00:00,2017-07-01 00:00:00,7,25.0,2017,7
153391,2017-07-01 08:00:00,2017-07-01 00:00:00,8,26.0,2017,7
153392,2017-07-01 09:00:00,2017-07-01 00:00:00,9,34.0,2017,7
153393,2017-07-01 10:00:00,2017-07-01 00:00:00,10,52.0,2017,7
153394,2017-07-01 11:00:00,2017-07-01 00:00:00,11,48.0,2017,7
153395,2017-07-01 12:00:00,2017-07-01 00:00:00,12,57.0,2017,7
153396,2017-07-01 13:00:00,2017-07-01 00:00:00,13,48.0,2017,7
153397,2017-07-01 14:00:00,2017-07-01 00:00:00,14,43.0,2017,7
153398,2017-07-01 15:00:00,2017-07-01 00:00:00,15,30.0,2017,7
153399,2017-07-01 16:00:00,2017-07-01 00:00:00,16,29.0,2017,7
153400,2017-07-01 17:00:00,2017-07-01 00:00:00,17,27.0,2017,7
153401,2017-07-01 18:00:00,2017-07-01 00:00:00,18,16.0,2017,7
153402,2017-07-01 19:00:00,2017-07-01 00:00:00,19,18.0,2017,7
153403,2017-07-01 20:00:00,2017-07-01 00:00:00,20,10.0,2017,7
153404,2017-07-01 21:00:00,2017-07-01 00:00:00,21,11.0,2017,7
153405,2017-07-01 22:00:00,2017-07-01 00:00:00,22,7.0,2017,7
153406,2017-07-01 23:00:00,2017-07-01 00:00:00,23,6.0,2017,7
153407,2017-07-01 00:00:00,2017-07-01 00:00:00,0,16.0,2017,7
153408,2017-07-02 01:00:00,2017-07-02 00:00:00,1,16.0,2017,7
153409,2017-07-02 02:00:00,2017-07-02 00:00:00,2,17.0,2017,7
153410,2017-07-02 03:00:00,2017-07-02 00:00:00,3,24.0,2017,7
153411,2017-07-02 04:00:00,2017-07-02 00:00:00,4,21.0,2017,7
153412,2017-07-02 05:00:00,2017-07-02 00:00:00,5,15.0,2017,7
153413,2017-07-02 06:00:00,2017-07-02 00:00:00,6,16.0,2017,7
153414,2017-07-02 07:00:00,2017-07-02 00:00:00,7,10.0,2017,7
153415,2017-07-02 08:00:00,2017-07-02 00:00:00,8,12.0,2017,7
153416,2017-07-02 09:00:00,2017-07-02 00:00:00,9,24.0,2017,7
153417,2017-07-02 10:00:00,2017-07-02 00:00:00,10,29.0,2017,7
153418,2017-07-02 11:00:00,2017-07-02 00:00:00,11,27.0,2017,7
153419,2017-07-02 12:00:00,2017-07-02 00:00:00,12,24.634360730593606,2017,7
153420,2017-07-02 13:00:00,2017-07-02 00:00:00,13,24.634360730593606,2017,7
153421,2017-07-02 14:00:00,2017-07-02 00:00:00,14,24.634360730593606,2017,7
153422,2017-07-02 15:00:00,2017-07-02 00:00:00,15,40.0,2017,7
153423,2017-07-02 16:00:00,2017-07-02 00:00:00,16,23.0,2017,7
153424,2017-07-02 17:00:00,2017-07-02 00:00:00,17,17.0,2017,7
153425,2017-07-02 18:00:00,2017-07-02 00:00:00,18,8.0,2017,7
153426,2017-07-02 19:00:00,2017-07-02 00:00:00,19,10.0,2017,7
153427,2017-07-02 20:00:00,2017-07-02 00:00:00,20,15.0,2017,7
153428,2017-07-02 21:00:00,2017-07-02 00:00:00,21,9.0,2017,7
153429,2017-07-02 22:00:00,2017-07-02 00:00:00,22,10.0,2017,7
153430,2017-07-02 23:00:00,2017-07-02 00:00:00,23,14.0,2017,7
153431,2017-07-02 00:00:00,2017-07-02 00:00:00,0,8.0,2017,7
153432,2017-07-03 01:00:00,2017-07-03 00:00:00,1,11.0,2017,7
153433,2017-07-03 02:00:00,2017-07-03 00:00:00,2,13.0,2017,7
153434,2017-07-03 03:00:00,2017-07-03 00:00:00,3,7.0,2017,7
153435,2017-07-03 04:00:00,2017-07-03 00:00:00,4,12.0,2017,7
153436,2017-07-03 05:00:00,2017-07-03 00:00:00,5,13.0,2017,7
153437,2017-07-03 06:00:00,2017-07-03 00:00:00,6,16.0,2017,7
153438,2017-07-03 07:00:00,2017-07-03 00:00:00,7,23.0,2017,7
153439,2017-07-03 08:00:00,2017-07-03 00:00:00,8,24.0,2017,7
153440,2017-07-03 09:00:00,2017-07-03 00:00:00,9,22.0,2017,7
153441,2017-07-03 10:00:00,2017-07-03 00:00:00,10,23.0,2017,7
153442,2017-07-03 11:00:00,2017-07-03 00:00:00,11,34.0,2017,7
153443,2017-07-03 12:00:00,2017-07-03 00:00:00,12,34.0,2017,7
153444,2017-07-03 13:00:00,2017-07-03 00:00:00,13,38.0,2017,7
153445,2017-07-03 14:00:00,2017-07-03 00:00:00,14,53.0,2017,7
153446,2017-07-03 15:00:00,2017-07-03 00:00:00,15,44.0,2017,7
153447,2017-07-03 16:00:00,2017-07-03 00:00:00,16,35.0,2017,7
153448,2017-07-03 17:00:00,2017-07-03 00:00:00,17,31.0,2017,7
153449,2017-07-03 18:00:00,2017-07-03 00:00:00,18,20.0,2017,7
153450,2017-07-03 19:00:00,2017-07-03 00:00:00,19,16.0,2017,7
153451,2017-07-03 20:00:00,2017-07-03 00:00:00,20,12.0,2017,7
153452,2017-07-03 21:00:00,2017-07-03 00:00:00,21,15.0,2017,7
153453,2017-07-03 22:00:00,2017-07-03 00:00:00,22,15.0,2017,7
153454,2017-07-03 23:00:00,2017-07-03 00:00:00,23,12.0,2017,7
153455,2017-07-03 00:00:00,2017-07-03 00:00:00,0,17.0,2017,7
153456,2017-07-04 01:00:00,2017-07-04 00:00:00,1,28.0,2017,7
153457,2017-07-04 02:00:00,2017-07-04 00:00:00,2,18.0,2017,7
153458,2017-07-04 03:00:00,2017-07-04 00:00:00,3,15.0,2017,7
153459,2017-07-04 04:00:00,2017-07-04 00:00:00,4,14.0,2017,7
153460,2017-07-04 05:00:00,2017-07-04 00:00:00,5,23.0,2017,7
153461,2017-07-04 06:00:00,2017-07-04 00:00:00,6,18.0,2017,7
153462,2017-07-04 07:00:00,2017-07-04 00:00:00,7,13.0,2017,7
153463,2017-07-04 08:00:00,2017-07-04 00:00:00,8,25.0,2017,7
153464,2017-07-04 09:00:00,2017-07-04 00:00:00,9,26.0,2017,7
153465,2017-07-04 10:00:00,2017-07-04 00:00:00,10,31.0,2017,7
153466,2017-07-04 11:00:00,2017-07-04 00:00:00,11,30.0,2017,7
153467,2017-07-04 12:00:00,2017-07-04 00:00:00,12,58.0,2017,7
153468,2017-07-04 13:00:00,2017-07-04 00:00:00,13,46.0,2017,7
153469,2017-07-04 14:00:00,2017-07-04 00:00:00,14,45.0,2017,7
153470,2017-07-04 15:00:00,2017-07-04 00:00:00,15,24.0,2017,7
153471,2017-07-04 16:00:00,2017-07-04 00:00:00,16,23.0,2017,7
153472,2017-07-04 17:00:00,2017-07-04 00:00:00,17,29.0,2017,7
153473,2017-07-04 18:00:00,2017-07-04 00:00:00,18,19.0,2017,7
153474,2017-07-04 19:00:00,2017-07-04 00:00:00,19,15.0,2017,7
153475,2017-07-04 20:00:00,2017-07-04 00:00:00,20,21.0,2017,7
153476,2017-07-04 21:00:00,2017-07-04 00:00:00,21,13.0,2017,7
153477,2017-07-04 22:00:00,2017-07-04 00:00:00,22,22.0,2017,7
153478,2017-07-04 23:00:00,2017-07-04 00:00:00,23,23.0,2017,7
153479,2017-07-04 00:00:00,2017-07-04 00:00:00,0,20.0,2017,7
153480,2017-07-05 01:00:00,2017-07-05 00:00:00,1,24.0,2017,7
153481,2017-07-05 02:00:00,2017-07-05 00:00:00,2,23.0,2017,7
153482,2017-07-05 03:00:00,2017-07-05 00:00:00,3,25.0,2017,7
153483,2017-07-05 04:00:00,2017-07-05 00:00:00,4,16.0,2017,7
153484,2017-07-05 05:00:00,2017-07-05 00:00:00,5,26.0,2017,7
153485,2017-07-05 06:00:00,2017-07-05 00:00:00,6,22.0,2017,7
153486,2017-07-05 07:00:00,2017-07-05 00:00:00,7,26.0,2017,7
153487,2017-07-05 08:00:00,2017-07-05 00:00:00,8,24.0,2017,7
153488,2017-07-05 09:00:00,2017-07-05 00:00:00,9,30.0,2017,7
153489,2017-07-05 10:00:00,2017-07-05 00:00:00,10,39.0,2017,7
153490,2017-07-05 11:00:00,2017-07-05 00:00:00,11,60.0,2017,7
153491,2017-07-05 12:00:00,2017-07-05 00:00:00,12,49.0,2017,7
153492,2017-07-05 13:00:00,2017-07-05 00:00:00,13,37.0,2017,7
153493,2017-07-05 14:00:00,2017-07-05 00:00:00,14,44.0,2017,7
153494,2017-07-05 15:00:00,2017-07-05 00:00:00,15,32.0,2017,7
153495,2017-07-05 16:00:00,2017-07-05 00:00:00,16,29.0,2017,7
153496,2017-07-05 17:00:00,2017-07-05 00:00:00,17,21.0,2017,7
153497,2017-07-05 18:00:00,2017-07-05 00:00:00,18,21.0,2017,7
153498,2017-07-05 19:00:00,2017-07-05 00:00:00,19,15.0,2017,7
153499,2017-07-05 20:00:00,2017-07-05 00:00:00,20,13.0,2017,7
153500,2017-07-05 21:00:00,2017-07-05 00:00:00,21,17.0,2017,7
153501,2017-07-05 22:00:00,2017-07-05 00:00:00,22,8.0,2017,7
153502,2017-07-05 23:00:00,2017-07-05 00:00:00,23,16.0,2017,7
153503,2017-07-05 00:00:00,2017-07-05 00:00:00,0,18.0,2017,7
153504,2017-07-06 01:00:00,2017-07-06 00:00:00,1,9.0,2017,7
153505,2017-07-06 02:00:00,2017-07-06 00:00:00,2,15.0,2017,7
153506,2017-07-06 03:00:00,2017-07-06 00:00:00,3,9.0,2017,7
153507,2017-07-06 04:00:00,2017-07-06 00:00:00,4,15.0,2017,7
153508,2017-07-06 05:00:00,2017-07-06 00:00:00,5,11.0,2017,7
153509,2017-07-06 06:00:00,2017-07-06 00:00:00,6,14.0,2017,7
153510,2017-07-06 07:00:00,2017-07-06 00:00:00,7,18.0,2017,7
153511,2017-07-06 08:00:00,2017-07-06 00:00:00,8,22.0,2017,7
153512,2017-07-06 09:00:00,2017-07-06 00:00:00,9,23.0,2017,7
153513,2017-07-06 10:00:00,2017-07-06 00:00:00,10,26.0,2017,7
153514,2017-07-06 11:00:00,2017-07-06 00:00:00,11,27.0,2017,7
153515,2017-07-06 12:00:00,2017-07-06 00:00:00,12,46.0,2017,7
153516,2017-07-06 13:00:00,2017-07-06 00:00:00,13,50.0,2017,7
153517,2017-07-06 14:00:00,2017-07-06 00:00:00,14,29.0,2017,7
153518,2017-07-06 15:00:00,2017-07-06 00:00:00,15,29.0,2017,7
153519,2017-07-06 16:00:00,2017-07-06 00:00:00,16,32.0,2017,7
153520,2017-07-06 17:00:00,2017-07-06 00:00:00,17,44.0,2017,7
153521,2017-07-06 18:00:00,2017-07-06 00:00:00,18,29.0,2017,7
153522,2017-07-06 19:00:00,2017-07-06 00:00:00,19,15.0,2017,7
153523,2017-07-06 20:00:00,2017-07-06 00:00:00,20,14.0,2017,7
153524,2017-07-06 21:00:00,2017-07-06 00:00:00,21,12.0,2017,7
153525,2017-07-06 22:00:00,2017-07-06 00:00:00,22,11.0,2017,7
153526,2017-07-06 23:00:00,2017-07-06 00:00:00,23,7.0,2017,7
153527,2017-07-06 00:00:00,2017-07-06 00:00:00,0,7.0,2017,7
153528,2017-07-07 01:00:00,2017-07-07 00:00:00,1,6.0,2017,7
153529,2017-07-07 02:00:00,2017-07-07 00:00:00,2,8.0,2017,7
153530,2017-07-07 03:00:00,2017-07-07 00:00:00,3,8.0,2017,7
153531,2017-07-07 04:00:00,2017-07-07 00:00:00,4,11.0,2017,7
153532,2017-07-07 05:00:00,2017-07-07 00:00:00,5,11.0,2017,7
153533,2017-07-07 06:00:00,2017-07-07 00:00:00,6,14.0,2017,7
153534,2017-07-07 07:00:00,2017-07-07 00:00:00,7,18.0,2017,7
153535,2017-07-07 08:00:00,2017-07-07 00:00:00,8,18.0,2017,7
153536,2017-07-07 09:00:00,2017-07-07 00:00:00,9,27.0,2017,7
153537,2017-07-07 10:00:00,2017-07-07 00:00:00,10,25.0,2017,7
153538,2017-07-07 11:00:00,2017-07-07 00:00:00,11,28.0,2017,7
153539,2017-07-07 12:00:00,2017-07-07 00:00:00,12,26.0,2017,7
153540,2017-07-07 13:00:00,2017-07-07 00:00:00,13,21.0,2017,7
153541,2017-07-07 14:00:00,2017-07-07 00:00:00,14,26.0,2017,7
153542,2017-07-07 15:00:00,2017-07-07 00:00:00,15,31.0,2017,7
153543,2017-07-07 16:00:00,2017-07-07 00:00:00,16,26.0,2017,7
153544,2017-07-07 17:00:00,2017-07-07 00:00:00,17,30.0,2017,7
153545,2017-07-07 18:00:00,2017-07-07 00:00:00,18,20.0,2017,7
153546,2017-07-07 19:00:00,2017-07-07 00:00:00,19,17.0,2017,7
153547,2017-07-07 20:00:00,2017-07-07 00:00:00,20,9.0,2017,7
153548,2017-07-07 21:00:00,2017-07-07 00:00:00,21,12.0,2017,7
153549,2017-07-07 22:00:00,2017-07-07 00:00:00,22,10.0,2017,7
153550,2017-07-07 23:00:00,2017-07-07 00:00:00,23,15.0,2017,7
153551,2017-07-07 00:00:00,2017-07-07 00:00:00,0,13.0,2017,7
153552,2017-07-08 01:00:00,2017-07-08 00:00:00,1,5.0,2017,7
153553,2017-07-08 02:00:00,2017-07-08 00:00:00,2,24.634360730593606,2017,7
153554,2017-07-08 03:00:00,2017-07-08 00:00:00,3,11.0,2017,7
153555,2017-07-08 04:00:00,2017-07-08 00:00:00,4,13.0,2017,7
153556,2017-07-08 05:00:00,2017-07-08 00:00:00,5,6.0,2017,7
153557,2017-07-08 06:00:00,2017-07-08 00:00:00,6,15.0,2017,7
153558,2017-07-08 07:00:00,2017-07-08 00:00:00,7,14.0,2017,7
153559,2017-07-08 08:00:00,2017-07-08 00:00:00,8,20.0,2017,7
153560,2017-07-08 09:00:00,2017-07-08 00:00:00,9,19.0,2017,7
153561,2017-07-08 10:00:00,2017-07-08 00:00:00,10,26.0,2017,7
153562,2017-07-08 11:00:00,2017-07-08 00:00:00,11,31.0,2017,7
153563,2017-07-08 12:00:00,2017-07-08 00:00:00,12,23.0,2017,7
153564,2017-07-08 13:00:00,2017-07-08 00:00:00,13,36.0,2017,7
153565,2017-07-08 14:00:00,2017-07-08 00:00:00,14,34.0,2017,7
153566,2017-07-08 15:00:00,2017-07-08 00:00:00,15,38.0,2017,7
153567,2017-07-08 16:00:00,2017-07-08 00:00:00,16,33.0,2017,7
153568,2017-07-08 17:00:00,2017-07-08 00:00:00,17,17.0,2017,7
153569,2017-07-08 18:00:00,2017-07-08 00:00:00,18,10.0,2017,7
153570,2017-07-08 19:00:00,2017-07-08 00:00:00,19,11.0,2017,7
153571,2017-07-08 20:00:00,2017-07-08 00:00:00,20,11.0,2017,7
153572,2017-07-08 21:00:00,2017-07-08 00:00:00,21,10.0,2017,7
153573,2017-07-08 22:00:00,2017-07-08 00:00:00,22,5.0,2017,7
153574,2017-07-08 23:00:00,2017-07-08 00:00:00,23,9.0,2017,7
153575,2017-07-08 00:00:00,2017-07-08 00:00:00,0,8.0,2017,7
153576,2017-07-09 01:00:00,2017-07-09 00:00:00,1,11.0,2017,7
153577,2017-07-09 02:00:00,2017-07-09 00:00:00,2,24.634360730593606,2017,7
153578,2017-07-09 03:00:00,2017-07-09 00:00:00,3,24.634360730593606,2017,7
153579,2017-07-09 04:00:00,2017-07-09 00:00:00,4,16.0,2017,7
153580,2017-07-09 05:00:00,2017-07-09 00:00:00,5,17.0,2017,7
